Time sum_kwh count_users
31111 564.011 980
31113 614.706 980
31115 748.723 980
31117 1053.895 980
31119 1418.227 980
31121 1602.145 980
31123 1711.148 980
31125 1790.292 980
31127 1704.319 980
31129 1660.212 980
31131 1664.336 980
31133 1871.933 980
31135 2323.178 980
31137 2281.474 980
31139 2110.534 980
31141 1886.784 980
31143 1755.576 980
31145 1545.785 980
31147 1318.077 980
31201 1020.686 980
31203 784.532 980
31205 666.191 980
31207 576.113 980
31209 568.736 980
31211 558.822 980
31213 592.775 980
31215 692.022 980
31217 858.96 980
31219 1177.891 980
31221 1455.318 980
31223 1568.138 980
31225 1739.833 980
31227 1680.432 980
31229 1549.166 980
31231 1509.004 980
31233 1560.368 980
31235 2094.055 980
31237 2171.749 980
31239 2059.995 980
31241 1916.91 980
31243 1757.081 980
31245 1541.141 980
31247 1204.94 980
31301 906.004 980
31303 721.22 980
31305 632.369 980
31307 571.508 980
31309 547.823 980
31311 573.281 980
31313 717.739 980
31315 1171.354 980
31317 1464.502 980
31319 1661.665 980
31321 1793.334 980
31323 1798.753 980
31325 1813.797 980
31327 1799.021 980
31329 1758.402 980
31331 1825.141 980
31333 2137.635 980
31335 2517.389 980
31337 2400.652 980
31339 2252.384 980
31341 2065.442 980
31343 1879.69 980
31345 1620.363 980
31347 1269.472 980
31401 929.259 979
31403 738.39 979
31405 655.579 979
31407 596.733 979
31409 569.473 979
31411 618.542 979
31413 752.008 979
31415 1184.629 979
31417 1465.755 979
31419 1550.987 979
31421 1650.155 979
31423 1628.035 979
31425 1659.084 979
31427 1594.219 979
31429 1596.065 979
31431 1606.865 979
31433 1860.74 979
31435 2497.506 979
31437 2420.087 979
31439 2128.96 979
31441 2024.393 979
31443 1931.648 979
31445 1594.145 979
31447 1195.514 979
31501 850.047 979
31503 658.2040000000001 979
31505 602.564 979
31507 555.891 979
31509 558.923 979
31511 599.209 979
31513 744.965 979
31515 1168.896 979
31517 1516.737 979
31519 1725.155 979
31521 1661.647 979
31523 1665.229 979
31525 1744.232 979
31527 1771.65 979
31529 1681.8990000000001 979
31531 1788.829 979
31533 2197.13 979
31535 2535.199 979
31537 2409.455 979
31539 2228.15 979
31541 2155.468 979
31543 1924.665 979
31545 1615.145 979
31547 1312.356 979
31601 970.944 979
31603 762.735 979
31605 705.457 979
31607 626.042 979
31609 580.965 979
31611 628.492 979
31613 766.349 979
31615 1239.995 979
31617 1545.34 979
31619 1648.548 979
31621 1736.334 979
31623 1739.06 979
31625 1792.55 979
31627 1646.893 979
31629 1598.979 979
31631 1680.91 979
31633 1990.027 979
31635 2423.637 979
31637 2474.3 979
31639 2275.853 979
31641 2043.848 979
31643 1889.259 979
31645 1578.638 979
31647 1252.022 979
31701 900.401 979
31703 751.793 979
31705 687.63 979
31707 602.527 979
31709 566.896 979
31711 612.643 979
31713 731.277 979
31715 1175.74 979
31717 1496.325 979
31719 1644.3700000000001 979
31721 1682.6109999999999 979
31723 1688.846 979
31725 1711.683 979
31727 1691.124 979
31729 1685.829 979
31731 1799.375 979
31733 2085.37 979
31735 2458.469 979
31737 2383.598 979
31739 2190.959 979
31741 2058.449 979
31743 1819.667 979
31745 1595.643 979
31747 1414.866 979
31801 1084.55 979
31803 839.899 979
31805 709.892 979
31807 612.386 979
31809 552.608 979
31811 578.593 979
31813 602.841 979
31815 795.146 979
31817 1078.929 979
31819 1427.915 979
31821 1610.78 979
31823 1757.253 979
31825 1835.531 979
31827 1817.131 979
31829 1766.18 979
31831 1703.181 979
31833 1855.131 979
31835 2349.954 979
31837 2373.454 979
31839 2090.454 979
31841 1855.504 979
31843 1696.951 979
31845 1537.635 979
31847 1286.438 979
31901 1035.931 979
31903 838.548 979
31905 722.225 979
31907 611.945 979
31909 574.904 979
31911 587.169 979
31913 619.983 979
31915 703.526 979
31917 870.4060000000001 979
31919 1222.972 979
31921 1424.74 979
31923 1547.634 979
31925 1578.546 979
31927 1681.479 979
31929 1566.005 979
31931 1524.069 979
31933 1700.43 979
31935 2107.442 979
31937 2180.5190000000002 979
31939 2071.429 979
31941 1898.519 979
31943 1763.769 979
31945 1566.134 979
31947 1253.495 979
32001 923.963 979
32003 744.239 979
32005 680.866 979
32007 599.714 979
32009 553.771 979
32011 582.232 979
32013 732.69 979
32015 1187.49 979
32017 1461.924 979
32019 1558.955 979
32021 1659.318 979
32023 1718.954 979
32025 1754.032 979
32027 1663.652 979
32029 1670.172 979
32031 1727.033 979
32033 2040.351 979
32035 2538.975 979
32037 2397.611 979
32039 2255.806 979
32041 2047.68 979
32043 1909.272 979
32045 1638.396 979
32047 1351.0819999999999 979
32101 972.105 979
32103 768.88 979
32105 709.458 979
32107 638.057 979
32109 593.959 979
32111 617.841 979
32113 754.665 979
32115 1219.6779999999999 979
32117 1475.916 979
32119 1605.8029999999999 979
32121 1689.343 979
32123 1688.13 979
32125 1746.432 979
32127 1732.673 979
32129 1722.435 979
32131 1783.5529999999999 979
32133 2109.547 979
32135 2546.905 979
32137 2369.417 979
32139 2227.805 979
32141 2072.891 979
32143 1852.065 979
32145 1608.809 979
32147 1234.093 979
32201 840.091 979
32203 676.901 979
32205 622.009 979
32207 567.187 979
32209 556.199 979
32211 605.29 979
32213 741.309 979
32215 1238.07 979
32217 1583.321 979
32219 1612.821 979
32221 1680.734 979
32223 1747.692 979
32225 1769.329 979
32227 1754.255 979
32229 1715.342 979
32231 1819.382 979
32233 2227.517 979
32235 2600.114 979
32237 2406.724 979
32239 2187.806 979
32241 1997.203 979
32243 1737.339 979
32245 1597.148 979
32247 1378.862 979
32301 992.628 979
32303 757.289 979
32305 669.95 979
32307 588.595 979
32309 555.69 979
32311 606.879 979
32313 722.54 979
32315 1167.245 979
32317 1504.892 979
32319 1512.297 979
32321 1609.583 979
32323 1765.777 979
32325 1791.168 979
32327 1784.865 979
32329 1769.339 979
32331 1815.865 979
32333 2136.463 979
32335 2430.95 979
32337 2276.044 979
32339 2096.33 979
32341 1965.332 979
32343 1743.927 979
32345 1548.889 979
32347 1266.03 979
32401 956.211 980
32403 736.523 980
32405 664.118 980
32407 583.906 980
32409 539.247 980
32411 581.945 980
32413 709.644 980
32415 1137.584 980
32417 1459.972 980
32419 1544.157 980
32421 1527.816 980
32423 1491.18 980
32425 1552.933 980
32427 1497.292 980
32429 1485.961 980
32431 1543.346 980
32433 1924.9660000000001 980
32435 2401.104 980
32437 2264.382 980
32439 2148.208 980
32441 1934.105 980
32443 1726.171 980
32445 1541.017 980
32447 1371.172 980
32501 1074.01 980
32503 842.212 980
32505 718.129 980
32507 604.728 980
32509 554.607 980
32511 567.753 980
32513 606.708 980
32515 738.1370000000001 980
32517 1061.507 980
32519 1309.1490000000001 980
32521 1553.446 980
32523 1674.765 980
32525 1703.31 980
32527 1678.756 980
32529 1599.106 980
32531 1618.201 980
32533 1868.362 980
32535 2346.155 980
32537 2201.793 980
32539 2048.918 980
32541 1838.839 980
32543 1686.486 980
32545 1501.077 980
32547 1289.347 980
32601 1039.186 980
32603 840.671 980
32605 703.769 980
32607 625.308 980
32609 586.32 980
32611 591.285 980
32613 631.874 980
32615 727.344 980
32617 884.922 980
32619 1157.462 980
32621 1382.829 980
32623 1628.098 980
32625 1746.012 980
32627 1816.024 980
32629 1710.921 980
32631 1684.441 980
32633 1827.325 980
32635 2128.825 980
32637 2188.294 980
32639 2128.578 980
32641 1972.401 980
32643 1852.821 980
32645 1533.867 980
32647 1254.164 980
32701 922.473 980
32703 738.901 980
32705 639.726 980
32707 572.619 980
32709 527.787 980
32711 553.687 980
32713 684.253 980
32715 1128.798 980
32717 1466.862 980
32719 1631.914 980
32721 1711.285 980
32723 1691.649 980
32725 1715.642 980
32727 1708.766 980
32729 1703.3 980
32731 1820.834 980
32733 2147.539 980
32735 2593.59 980
32737 2428.006 980
32739 2221.476 980
32741 2078.922 980
32743 1868.074 980
32745 1610.118 980
32747 1362.25 980
32801 955.643 980
32803 764.752 980
32805 687.339 980
32807 610.767 980
32809 574.24 980
32811 617.346 980
32813 694.872 980
32815 1000.978 980
32817 1364.05 980
32819 1679.599 980
32821 1860.352 980
32823 1878.335 980
32825 1883.039 980
32827 1888.453 980
32829 1852.639 980
32831 1941.372 980
32833 2256.064 980
32835 2575.953 980
32837 2426.843 980
32839 2191.771 980
32841 2025.935 980
32843 1850.795 980
32845 1584.632 980
32847 1230.886 980
32901 859.46 980
32903 679.892 980
32905 595.785 980
32907 554.154 980
32909 561.751 980
32911 610.068 980
32913 736.466 980
32915 1236.252 980
32917 1501.316 980
32919 1663.786 980
32921 1731.612 980
32923 1758.292 980
32925 1753.736 980
32927 1675.66 980
32929 1672.74 980
32931 1733.378 980
32933 2147.204 980
32935 2624.563 980
32937 2486.874 980
32939 2275.307 980
32941 2143.99 980
32943 1936.242 980
32945 1682.757 980
32947 1352.949 980
33001 965.706 980
33003 794.591 980
33005 710.631 980
33007 630.256 980
33009 601.573 980
33011 649.122 980
33013 761.255 980
33015 1197.706 980
33017 1518.681 980
33019 1572.095 980
33021 1623.928 980
33023 1666.592 980
33025 1692.066 980
33027 1666.3600000000001 980
33029 1639.062 980
33031 1783.432 980
33033 2151.052 980
33035 2599.375 980
33037 2493.605 980
33039 2317.746 980
33041 2149.515 980
33043 1964.49 980
33045 1684.841 980
33047 1340.808 980
33101 1044.188 980
33103 812.01 980
33105 724.976 980
33107 656.509 980
33109 612.106 980
33111 642.351 980
33113 769.374 980
33115 1218.548 980
33117 1539.464 980
33119 1663.833 980
33121 1674.615 980
33123 1712.908 980
33125 1790.15 980
33127 1748.854 980
33129 1725.331 980
33131 1837.009 980
33133 2140.682 980
33135 2500.671 980
33137 2497.924 980
33139 2297.686 980
33141 2106.695 980
33143 1935.929 980
33145 1647.245 980
33147 1507.697 980
33201 1220.82 980
33203 957.34 980
33205 808.623 980
33207 680.569 980
33209 601.161 980
33211 623.493 980
33213 671.053 980
33215 845.732 980
33217 1090.701 980
33219 1454.683 980
33221 1618.889 980
33223 1783.315 980
33225 1794.321 980
33227 1746.664 980
33229 1857.962 980
33231 1860.017 980
33233 2103.932 980
33235 2389.88 980
33237 2406.377 980
33239 2266.747 980
33241 1973.448 980
33243 1790.506 980
33245 1591.795 980
33247 1350.976 980
33301 1069.654 980
33303 860.287 980
33305 731.838 980
33307 651.902 980
33309 600.972 980
33311 603.827 980
33313 650.659 980
33315 764.073 980
33317 945.188 980
33319 1301.403 980
33321 1594.506 980
33323 1692.187 980
33325 1844.353 980
33327 1781.994 980
33329 1736.15 980
33331 1700.494 980
33333 1890.845 980
33335 2180.105 980
33337 2267.569 980
33339 2197.393 980
33341 2048.18 980
33343 1891.668 980
33345 1611.789 980
33347 1357.171 980
33401 987.131 980
33403 783.55 980
33405 704.672 980
33407 630.122 980
33409 580.827 980
33411 630.9830000000001 980
33413 775.493 980
33415 1336.618 980
33417 1670.8509999999999 980
33419 1781.69 980
33421 1849.752 980
33423 1842.296 980
33425 1878.722 980
33427 1879.124 980
33429 1821.436 980
33431 1844.074 980
33433 2262.766 980
33435 2688.501 980
33437 2523.575 980
33439 2346.892 980
33441 2157.344 980
33443 2017.27 980
33445 1727.487 980
33447 1454.175 980
33501 1084.912 980
33503 848.291 980
33505 790.239 980
33507 695.915 980
33509 666.291 980
33511 684.409 980
33513 828.498 980
33515 1275.785 980
33517 1690.098 980
33519 1789.365 980
33521 1853.557 980
33523 1866.175 980
33525 1956.702 980
33527 1954.526 980
33529 1901.085 980
33531 1923.645 980
33533 2281.791 980
33535 2619.211 980
33537 2409.224 980
33539 2329.5 980
33541 2106.02 980
33543 1952.771 980
33545 1711.483 980
33547 1320.666 980
33601 944.847 980
33603 760.653 980
33605 674.642 980
33607 648.489 980
33609 646.044 980
33611 650.66 980
33613 809.386 980
33615 1324.138 980
33617 1616.725 980
33619 1740.501 980
33621 1826.94 980
33623 1855.265 980
33625 1848.155 980
33627 1797.971 980
33629 1719.1 980
33631 1742.625 980
33633 2260.786 980
33635 2631.811 980
33637 2435.79 980
33639 2239.25 980
33641 2155.062 980
33643 1980.641 980
33645 1737.283 980
33647 1385.92 980
33701 1022.019 980
33703 790.409 980
33705 716.852 980
33707 659.328 980
33709 632.755 980
33711 652.916 980
33713 816.026 980
33715 1288.283 980
33717 1590.415 980
33719 1722.32 980
33721 1815.109 980
33723 1825.328 980
33725 1852.158 980
33727 1805.331 980
33729 1798.031 980
33731 1873.727 980
33733 2294.927 980
33735 2696.333 980
33737 2550.9 980
33739 2284.945 980
33741 2178.952 980
33743 2057.702 980
33745 1785.517 980
33747 1445.773 980
33801 1042.791 980
33803 802.116 980
33805 735.711 980
33807 648.807 980
33809 630.365 980
33811 654.352 980
33813 775.25 980
33815 1206.858 980
33817 1597.716 980
33819 1806.982 980
33821 1843.045 980
33823 1859.775 980
33825 1850.379 980
33827 1790.444 980
33829 1801.773 980
33831 1843.556 980
33833 2195.404 980
33835 2438.868 980
33837 2367.058 980
33839 2238.125 980
33841 2132.946 980
33843 1937.222 980
33845 1731.737 980
33847 1554.261 980
33901 1182.663 980
33903 900.929 980
33905 772.658 980
33907 649.151 980
33909 598.778 980
33911 612.96 980
33913 655.83 980
33915 837.516 980
33917 1156.393 980
33919 1484.718 980
33921 1677.535 980
33923 1730.96 980
33925 1786.006 980
33927 1816.79 980
33929 1803.658 980
33931 1785.773 980
33933 2059.647 980
33935 2301.089 980
33937 2283.151 980
33939 2043.95 980
33941 1904.396 980
33943 1743.683 980
33945 1538.702 980
33947 1383.971 980
34001 1110.667 980
34003 890.573 980
34005 745.105 980
34007 662.267 980
34009 604.147 980
34011 610.528 980
34013 663.731 980
34015 752.793 980
34017 915.6129999999999 980
34019 1267.31 980
34021 1435.296 980
34023 1606.021 980
34025 1652.085 980
34027 1672.646 980
34029 1602.591 980
34031 1586.067 980
34033 1819.831 980
34035 2029.92 980
34037 2224.826 980
34039 2107.005 980
34041 1995.16 980
34043 1843.482 980
34045 1625.757 980
34047 1351.868 980
34101 1007.046 980
34103 796.9300000000001 980
34105 703.208 980
34107 637.451 980
34109 596.835 980
34111 625.419 980
34113 719.989 980
34115 1222.002 980
34117 1511.802 980
34119 1718.421 980
34121 1831.173 980
34123 1845.248 980
34125 1918.259 980
34127 1830.186 980
34129 1789.539 980
34131 1876.522 980
34133 2277.336 980
34135 2622.225 980
34137 2483.925 980
34139 2241.679 980
34141 2128.614 980
34143 1936.825 980
34145 1738.397 980
34147 1437.104 980
34201 1051.998 980
34203 813.577 980
34205 741.196 980
34207 679.202 980
34209 617.65 980
34211 636.401 980
34213 789.328 980
34215 1174.3220000000001 980
34217 1553.946 980
34219 1831.839 980
34221 1857.57 980
34223 1891.175 980
34225 1899.667 980
34227 1888.199 980
34229 1834.527 980
34231 1919.621 980
34233 2206.062 980
34235 2577.645 980
34237 2482.485 980
34239 2304.768 980
34241 2131.479 980
34243 2046.961 980
34245 1711.485 980
34247 1308.652 980
34301 941.353 980
34303 741.846 980
34305 650.747 980
34307 606.892 980
34309 609.279 980
34311 649.573 980
34313 764.69 980
34315 1262.481 980
34317 1570.081 980
34319 1681.04 980
34321 1749.902 980
34323 1762.349 980
34325 1748.2 980
34327 1655.328 980
34329 1719.681 980
34331 1948.651 980
34333 2318.39 980
34335 2654.107 980
34337 2547.722 980
34339 2226.084 980
34341 2159.833 980
34343 2025.608 980
34345 1768.313 980
34347 1432.292 980
34401 1042.798 980
34403 817.299 980
34405 729.16 980
34407 642.341 980
34409 606.903 980
34411 640.834 980
34413 796.116 980
34415 1298.518 980
34417 1623.683 980
34419 1714.4470000000001 980
34421 1695.087 980
34423 1758.047 980
34425 1827.835 980
34427 1792.59 980
34429 1720.271 980
34431 1845.501 980
34433 2272.389 980
34435 2610.612 980
34437 2500.151 980
34439 2298.842 980
34441 2160.799 980
34443 2034.89 980
34445 1735.0720000000001 980
34447 1418.527 980
34501 1076.818 979
34503 823.711 979
34505 710.879 979
34507 631.918 979
34509 616.74 979
34511 636.901 979
34513 777.898 979
34515 1237.656 979
34517 1593.143 979
34519 1664.207 979
34521 1716.524 979
34523 1775.367 979
34525 1726.39 979
34527 1672.349 979
34529 1647.584 979
34531 1786.52 979
34533 2183.752 979
34535 2560.082 979
34537 2508.6059999999998 979
34539 2293.099 979
34541 2073.113 979
34543 1984.496 979
34545 1753.957 979
34547 1527.4859999999999 979
34601 1160.1299999999999 979
34603 887.482 979
34605 759.245 979
34607 662.093 979
34609 601.298 979
34611 601.705 979
34613 669.9399999999999 979
34615 812.86 979
34617 1133.493 979
34619 1448.321 979
34621 1685.1879999999999 979
34623 1716.983 979
34625 1832.4 979
34627 1780.406 979
34629 1726.994 979
34631 1753.3029999999999 979
34633 2021.168 979
34635 2424.359 979
34637 2426.117 979
34639 2235.334 979
34641 2062.291 979
34643 1912.25 979
34645 1666.876 979
34647 1421.632 979
34701 1106.348 979
34703 865.182 979
34705 702.407 979
34707 633.002 979
34709 596.608 979
34711 589.615 979
34713 645.951 979
34715 728.265 979
34717 952.807 979
34719 1305.757 979
34721 1527.2 979
34723 1685.304 979
34725 1731.466 979
34727 1766.704 979
34729 1630.317 979
34731 1667.507 979
34733 2001.903 979
34735 2305.871 979
34737 2264.589 979
34739 2240.358 979
34741 2034.85 979
34743 1982.236 979
34745 1770.638 979
34747 1425.953 979
34801 1029.622 978
34803 769.35 978
34805 671.627 978
34807 636.628 978
34809 592.956 978
34811 624.146 978
34813 770.978 978
34815 1276.211 978
34817 1680.172 978
34819 1838.515 978
34821 1896.997 978
34823 1926.576 978
34825 1915.144 978
34827 1930.239 978
34829 1951.735 978
34831 2081.952 978
34833 2402.071 978
34835 2747.114 978
34837 2656.186 978
34839 2424.309 978
34841 2305.988 978
34843 2129.103 978
34845 1854.936 978
34847 1531.486 978
34901 1062.47 978
34903 836.586 978
34905 734.857 978
34907 678.439 978
34909 609.033 978
34911 644.981 978
34913 809.572 978
34915 1316.718 978
34917 1638.315 978
34919 1775.738 978
34921 1738.704 978
34923 1819.815 978
34925 1824.802 978
34927 1789.667 978
34929 1783.204 978
34931 1868.173 978
34933 2300.791 978
34935 2666.157 978
34937 2550.629 978
34939 2305.216 978
34941 2179.279 978
34943 2107.244 978
34945 1849.114 978
34947 1429.125 978
35001 1000.957 978
35003 719.771 978
35005 640.538 978
35007 611.246 978
35009 605.989 978
35011 624.264 978
35013 770.979 978
35015 1264.616 978
35017 1677.224 978
35019 1870.284 978
35021 1856.816 978
35023 1843.839 978
35025 1824.868 978
35027 1798.533 978
35029 1786.653 978
35031 1968.099 978
35033 2392.851 978
35035 2743.149 978
35037 2617.102 978
35039 2387.506 978
35041 2297.913 978
35043 2141.945 978
35045 1852.339 978
35047 1529.744 978
35101 1067.146 978
35103 793.734 978
35105 728.833 978
35107 687.898 978
35109 660.077 978
35111 663.272 978
35113 826.58 978
35115 1337.704 978
35117 1641.223 978
35119 1773.122 978
35121 1766.494 978
35123 1828.728 978
35125 1833.108 978
35127 1840.945 978
35129 1858.545 978
35131 1889.61 978
35133 2305.398 978
35135 2748.102 978
35137 2683.286 978
35139 2445.73 978
35141 2330.232 978
35143 2217.298 978
35145 1951.932 978
35147 1575.053 978
35201 1081.355 976
35203 866.905 976
35205 746.883 976
35207 690.218 976
35209 658.57 976
35211 653.316 976
35213 824.778 976
35215 1291.843 976
35217 1669.546 976
35219 1873.099 976
35221 1964.513 976
35223 1982.741 976
35225 1937.346 976
35227 1805.321 976
35229 1830.002 976
35231 1881.83 976
35233 2257.951 976
35235 2641.743 976
35237 2645.398 976
35239 2520.639 976
35241 2248.323 976
35243 2150.823 976
35245 1902.386 976
35247 1703.793 976
35301 1275.914 976
35303 973.1419999999999 976
35305 798.938 976
35307 723.9639999999999 976
35309 658.463 976
35311 661.002 976
35313 718.983 976
35315 894.668 976
35317 1263.656 976
35319 1623.366 976
35321 1818.948 976
35323 1930.901 976
35325 1932.42 976
35327 1916.342 976
35329 1882.541 976
35331 1845.613 976
35333 2269.716 976
35335 2602.777 976
35337 2565.409 976
35339 2462.891 976
35341 2259.679 976
35343 2052.433 976
35345 1848.023 976
35347 1618.409 976
35401 1245.284 976
35403 983.649 976
35405 838.618 976
35407 746.459 976
35409 677.415 976
35411 661.188 976
35413 704.818 976
35415 841.915 976
35417 1079.735 976
35419 1380.764 976
35421 1605.304 976
35423 1821.056 976
35425 1911.565 976
35427 1855.937 976
35429 1796.0240000000001 976
35431 1704.516 976
35433 1973.488 976
35435 2383.059 976
35437 2525.948 976
35439 2419.405 976
35441 2360.677 976
35443 2199.773 976
35445 1935.584 976
35447 1545.94 976
35501 1155.858 975
35503 874.024 975
35505 763.537 975
35507 699.128 975
35509 640.604 975
35511 653.134 975
35513 796.5120000000001 975
35515 1287.702 975
35517 1694.101 975
35519 1950.834 975
35521 2033.963 975
35523 2053.053 975
35525 2121.235 975
35527 1975.151 975
35529 1950.585 975
35531 1967.8 975
35533 2430.724 975
35535 2898.699 975
35537 2715.187 975
35539 2617.317 975
35541 2404.896 975
35543 2252.238 975
35545 2011.223 975
35547 1698.574 975
35601 1208.214 974
35603 938.028 974
35605 826.0360000000001 974
35607 772.258 974
35609 708.398 974
35611 713.179 974
35613 820.937 974
35615 1273.797 974
35617 1692.987 974
35619 1988.069 974
35621 2061.86 974
35623 2107.964 974
35625 2117.386 974
35627 2031.267 974
35629 1978.266 974
35631 2024.128 974
35633 2383.544 974
35635 2780.762 974
35637 2656.865 974
35639 2584.577 974
35641 2481.525 974
35643 2296.745 974
35645 2041.026 974
35647 1745.384 974
35701 1234.69 974
35703 1002.051 974
35705 843.759 974
35707 727.593 974
35709 695.521 974
35711 702.931 974
35713 819.115 974
35715 1161.529 974
35717 1555.277 974
35719 1956.326 974
35721 2066.342 974
35723 2139.028 974
35725 2103.6730000000002 974
35727 1960.284 974
35729 1919.5 974
35731 2059.182 974
35733 2345.114 974
35735 2748.956 974
35737 2702.744 974
35739 2586.333 974
35741 2394.085 974
35743 2249.443 974
35745 2038.631 974
35747 1751.216 974
35801 1307.009 974
35803 1001.868 974
35805 851.316 974
35807 730.238 974
35809 681.068 974
35811 663.227 974
35813 760.382 974
35815 1030.472 974
35817 1420.621 974
35819 1790.154 974
35821 2007.455 974
35823 2033.805 974
35825 2119.551 974
35827 2023.397 974
35829 1991.173 974
35831 2054.341 974
35833 2349.957 974
35835 2657.48 974
35837 2661.488 974
35839 2453.738 974
35841 2391.595 974
35843 2268.777 974
35845 2068.253 974
35847 1897.9 974
35901 1506.29 974
35903 1055.036 974
35905 802.02 974
35907 687.012 974
35909 647.062 974
35911 650.566 974
35913 756.424 974
35915 1060.228 974
35917 1558.254 974
35919 2161.691 974
35921 2455.467 974
35923 2509.109 974
35925 2559.345 974
35927 2601.715 974
35929 2493.26 974
35931 2279.691 974
35933 2047.198 974
35935 1963.195 974
35937 1929.28 974
35939 1914.374 974
35941 1865.142 974
35943 1848.58 974
35945 1729.819 974
35947 1603.134 974
36001 1227.535 974
36003 963.49 974
36005 792.36 974
36007 679.066 974
36009 627.702 974
36011 627.901 974
36013 668.552 974
36015 760.416 974
36017 895.383 974
36019 1114.323 974
36021 1510.064 974
36023 1676.936 974
36025 1826.096 974
36027 1941.912 974
36029 1878.478 974
36031 1792.007 974
36033 2056.491 974
36035 2332.24 974
36037 2246.127 974
36039 2108.846 974
36041 2011.99 974
36043 1880.366 974
36045 1739.226 974
36047 1545.412 974
36101 1232.84 974
36103 939.362 974
36105 771.413 974
36107 700.473 974
36109 657.135 974
36111 612.078 974
36113 670.916 974
36115 762.281 974
36117 891.639 974
36119 1233.165 974
36121 1514.432 974
36123 1615.67 974
36125 1670.078 974
36127 1730.427 974
36129 1694.008 974
36131 1656.191 974
36133 1932.352 974
36135 2267.98 974
36137 2308.769 974
36139 2236.1 974
36141 2108.593 974
36143 1967.704 974
36145 1804.368 974
36147 1603.034 974
36201 1201.18 974
36203 902.414 974
36205 738.301 974
36207 657.276 974
36209 623.029 974
36211 617.189 974
36213 659.949 974
36215 798.862 974
36217 962.04 974
36219 1251.049 974
36221 1494.676 974
36223 1710.903 974
36225 1756.282 974
36227 1733.699 974
36229 1730.911 974
36231 1711.135 974
36233 2001.571 974
36235 2411.672 974
36237 2469.799 974
36239 2379.851 974
36241 2217.565 974
36243 2092.413 974
36245 1883.333 974
36247 1653.713 974
36301 1285.318 974
36303 984.264 974
36305 818.455 974
36307 702.1 974
36309 638.32 974
36311 619.107 974
36313 697.968 974
36315 815.178 974
36317 1092.113 974
36319 1448.728 974
36321 1723.929 974
36323 1952.872 974
36325 1958.98 974
36327 2020.581 974
36329 2004.644 974
36331 2055.469 974
36333 2280.07 974
36335 2449.674 974
36337 2494.458 974
36339 2296.246 974
36341 2195.507 974
36343 2057.332 974
36345 1791.747 974
36347 1578.817 974
36401 1244.038 974
36403 937.095 974
36405 762.7 974
36407 670.277 974
36409 644.004 974
36411 658.7090000000001 974
36413 743.792 974
36415 836.803 974
36417 1084.073 974
36419 1429.799 974
36421 1715.772 974
36423 1858.188 974
36425 1924.475 974
36427 1943.728 974
36429 1896.752 974
36431 2018.876 974
36433 2281.805 974
36435 2628.098 974
36437 2515.718 974
36439 2419.651 974
36441 2226.638 974
36443 2148.653 974
36445 1920.039 974
36447 1741.894 974
36501 1375.941 974
36503 1055.461 974
36505 848.202 974
36507 733.726 974
36509 712.025 974
36511 656.781 974
36513 704.584 974
36515 839.891 974
36517 1122.117 974
36519 1407.729 974
36521 1676.279 974
36523 1818.468 974
36525 1930.133 974
36527 1943.163 974
36529 1899.1 974
36531 1913.515 974
36533 2245.421 974
36535 2538.105 974
36537 2520.917 974
36539 2347.381 974
36541 2183.37 974
36543 1974.738 974
36545 1779.199 974
36547 1749.967 974
36601 1538.43 974
36603 1238.053 974
36605 1009.225 974
36607 827.678 974
36609 730.715 974
36611 689.672 974
36613 717.384 974
36615 758.126 974
36617 843.717 974
36619 1027.68 974
36621 1325.061 974
36623 1625.947 974
36625 1794.824 974
36627 1911.816 974
36629 1836.24 974
36631 1803.851 974
36633 1971.893 974
36635 2371.339 974
36637 2330.963 974
36639 2232.444 974
36641 2134.183 974
36643 2059.388 974
36645 1877.655 974
36647 1663.463 974
36701 1360.989 974
36703 1076.858 974
36705 894.7620000000001 974
36707 779.519 974
36709 738.993 974
36711 694.871 974
36713 738.802 974
36715 801.004 974
36717 970.933 974
36719 1295.8509999999999 974
36721 1592.916 974
36723 1840.346 974
36725 1892.353 974
36727 1825.298 974
36729 1801.479 974
36731 1775.805 974
36733 2117.909 974
36735 2489.301 974
36737 2386.566 974
36739 2360.079 974
36741 2365.454 974
36743 2082.978 974
36745 1860.566 974
36747 1702.184 974
36801 1352.417 974
36803 1068.453 974
36805 915.242 974
36807 779.769 974
36809 707.467 974
36811 682.391 974
36813 742.442 974
36815 812.803 974
36817 902.398 974
36819 1138.072 974
36821 1447.234 974
36823 1629.497 974
36825 1866.839 974
36827 2054.723 974
36829 1918.817 974
36831 1773.665 974
36833 1993.4 974
36835 2379.904 974
36837 2387.514 974
36839 2265.058 974
36841 2195.973 974
36843 2106.901 974
36845 1912.706 974
36847 1630.959 974
36901 1256.382 974
36903 998.566 974
36905 828.851 974
36907 760.564 974
36909 743.306 974
36911 735.058 974
36913 816.075 974
36915 1112.605 974
36917 1388.279 974
36919 1687.859 974
36921 1977.2740000000001 974
36923 2062.2490000000003 974
36925 2213.625 974
36927 2161.645 974
36929 2008.554 974
36931 2054.597 974
36933 2435.987 974
36935 2822.415 974
36937 2700.394 974
36939 2562.978 974
36941 2401.552 974
36943 2224.493 974
36945 1910.412 974
36947 1739.453 974
37001 1321.376 974
37003 1025.195 974
37005 898.774 974
37007 822.491 974
37009 794.996 974
37011 778.184 974
37013 896.768 974
37015 1205.416 974
37017 1440.1009999999999 974
37019 1777.105 974
37021 1971.462 974
37023 2081.669 974
