Time sum_kwh count_users mean_kwh Date Hour
29233 12623.73 6291 2.0066332856461613 292 16
29235 14276.726 6291 2.269388968367509 292 17
29237 14514.683 6291 2.3072139564457164 292 18
29239 13971.575 6291 2.22088300747099 292 19
29241 12922.261999999999 6291 2.054087108567795 292 20
29243 11804.356 6291 1.8763878556668256 292 21
29245 10019.851 6291 1.5927278652042602 292 22
29247 7647.173 6291 1.2155735177237323 292 23
29301 6004.717000000001 6290 0.9546449920508745 293 0
29303 4885.5560000000005 6290 0.7767179650238475 293 1
29305 4402.225 6290 0.6998767885532592 293 2
29307 4166.58 6290 0.6624133545310016 293 3
29309 4032.81 6290 0.6411462639109697 293 4
29311 4233.8189999999995 6290 0.6731031796502384 293 5
29313 5333.206 6290 0.8478864864864865 293 6
29315 8194.791 6290 1.3028284578696343 293 7
29317 10308.685 6290 1.6389006359300475 293 8
29319 10782.421 6290 1.7142163751987283 293 9
29321 11284.905999999999 6290 1.7941027027027026 293 10
29323 11173.306 6290 1.7763602543720192 293 11
29325 11360.389 6290 1.8061031796502383 293 12
29327 11027.489000000001 6290 1.7531779014308428 293 13
29329 10764.796 6290 1.7114143084260731 293 14
29331 10983.593 6290 1.7461992050874404 293 15
29333 11910.904 6290 1.893625437201908 293 16
29335 13123.443 6290 2.086397933227345 293 17
29337 13422.134 6290 2.1338845786963434 293 18
29339 14034.64 6290 2.231262321144674 293 19
29341 13216.004 6290 2.1011135135135137 293 20
29343 12023.559000000001 6290 1.911535612082671 293 21
29345 10038.249 6290 1.595906041335453 293 22
29347 7510.487 6290 1.1940360890302066 293 23
29401 5892.134 6287 0.9371932559249244 294 0
29403 4795.360000000001 6287 0.7627421663750598 294 1
29405 4313.903 6287 0.6861623986002864 294 2
29407 4137.595 6287 0.6581191347224432 294 3
29409 4093.0069999999996 6287 0.651027039923652 294 4
29411 4271.373 6287 0.6793976459360584 294 5
29413 5217.932 6287 0.8299557817719102 294 6
29415 8325.955 6287 1.324312867822491 294 7
29417 10052.328 6287 1.5989069508509621 294 8
29419 10622.77 6287 1.6896405280738032 294 9
29421 10879.925 6287 1.7305431843486558 294 10
29423 10798.6 6287 1.7176077620486718 294 11
29425 11113.403 6287 1.7676798154922857 294 12
29427 10741.079 6287 1.7084585652934627 294 13
29429 10700.081 6287 1.7019374900588515 294 14
29431 11109.814 6287 1.76710895498648 294 15
29433 12217.561000000002 6287 1.9433053920788932 294 16
29435 13737.837 6287 2.185118021313822 294 17
29437 14249.112 6287 2.266440591697153 294 18
29439 14274.394 6287 2.270461905519326 294 19
29441 13326.391 6287 2.119674089390806 294 20
29443 12109.027 6287 1.9260421504692222 294 21
29445 10084.252 6287 1.6039847303960555 294 22
29447 7784.746 6287 1.2382290440591697 294 23
29501 6070.842000000001 6285 0.9659255369928402 295 0
29503 4871.845 6285 0.7751543357199682 295 1
29505 4367.093 6285 0.6948437549721559 295 2
29507 4169.456 6285 0.6633979315831344 295 3
29509 4086.687 6285 0.6502286396181384 295 4
29511 4283.804 6285 0.6815917263325378 295 5
29513 5294.061 6285 0.8423326968973747 295 6
29515 8211.903 6285 1.3065875894988068 295 7
29517 9916.041000000001 6285 1.5777312649164679 295 8
29519 10391.093 6285 1.65331630867144 295 9
29521 10680.418 6285 1.6993505171042163 295 10
29523 10767.447 6285 1.7131976133651552 295 11
29525 11002.675 6285 1.7506245027844072 295 12
29527 10529.759 6285 1.6753793158313444 295 13
29529 10407.216 6285 1.6558816229116946 295 14
29531 10674.862000000001 6285 1.6984665075576773 295 15
29533 11701.824 6285 1.8618653937947496 295 16
29535 12708.34 6285 2.022011137629276 295 17
29537 13475.302 6285 2.1440416865552905 295 18
29539 13737.814999999999 6285 2.1858098647573585 295 19
29541 12772.872 6285 2.0322787589498805 295 20
29543 11901.957 6285 1.8937083532219572 295 21
29545 10295.937 6285 1.6381761336515512 295 22
29547 7799.1 6285 1.2409069212410502 295 23
29601 6154.1720000000005 6284 0.9793399108847869 296 0
29603 4942.269 6284 0.7864845639719924 296 1
29605 4407.732 6284 0.7014213876511776 296 2
29607 4130.4310000000005 6284 0.6572932845321452 296 3
29609 4051.0550000000003 6284 0.6446618395926162 296 4
29611 4193.089 6284 0.6672643220878421 296 5
29613 5119.205 6284 0.8146411521323997 296 6
29615 8004.09 6284 1.2737253341820496 296 7
29617 10085.157 6284 1.6048944939528962 296 8
29619 10528.646 6284 1.675468809675366 296 9
29621 10804.833 6284 1.7194196371737747 296 10
29623 10828.515 6284 1.7231882558879694 296 11
29625 10896.717 6284 1.7340415340547424 296 12
29627 10544.239000000001 6284 1.6779501909611714 296 13
29629 10542.347 6284 1.6776491088478676 296 14
29631 10815.716 6284 1.721151495862508 296 15
29633 11542.517 6284 1.8368104710375557 296 16
29635 12771.116 6284 2.032322724379376 296 17
29637 13613.116000000002 6284 2.1663138128580526 296 18
29639 13630.782 6284 2.1691250795671544 296 19
29641 12556.446 6284 1.998161362189688 296 20
29643 11670.061 6284 1.8571070973901973 296 21
29645 10191.853 6284 1.621873488224061 296 22
29647 8485.713 6284 1.3503680776575429 296 23
29701 6928.714 6284 1.1025961171228518 297 0
29703 5499.0419999999995 6284 0.8750862507956715 297 1
29705 4620.407 6284 0.7352652768936984 297 2
29707 4189.41 6284 0.6666788669637174 297 3
29709 3954.016 6284 0.6292196053469128 297 4
29711 3963.021 6284 0.6306526098026735 297 5
29713 4294.526 6284 0.683406429026098 297 6
29715 5395.748 6284 0.8586486314449394 297 7
29717 7140.259 6284 1.136260184595799 297 8
29719 8963.355 6284 1.4263773074474857 297 9
29721 10359.367 6284 1.648530712921706 297 10
29723 10767.721 6284 1.713513844684914 297 11
29725 11452.872 6284 1.8225448758752385 297 12
29727 11049.630000000001 6284 1.7583752387014642 297 13
29729 10617.11 6284 1.6895464672183325 297 14
29731 10223.514 6284 1.626911839592616 297 15
29733 10693.05 6284 1.70163112667091 297 16
29735 11844.127 6284 1.8848069700827499 297 17
29737 12897.023 6284 2.0523588478676 297 18
29739 13411.155 6284 2.1341748886059837 297 19
29741 11868.587 6284 1.8886993952896243 297 20
29743 10751.532 6284 1.710937619350732 297 21
29745 9681.253 6284 1.5406195098663273 297 22
29747 8085.834 6284 1.286733609166136 297 23
29749 2.464 2 1.232 297 24
29751 2.4370000000000003 2 1.2185000000000001 297 25
29753 2.319 2 1.1595 297 26
29755 2.37 2 1.185 297 27
29757 2.251 2 1.1255 297 28
29759 2.669 2 1.3345 297 29
29761 4.054 2 2.027 297 30
29763 2.569 2 1.2845 297 31
29765 3.532 2 1.766 297 32
29767 3.6209999999999996 2 1.8104999999999998 297 33
29769 2.803 2 1.4015 297 34
29771 6.145 2 3.0725 297 35
29773 1.514 2 0.757 297 36
29775 1.71 2 0.855 297 37
29777 1.9579999999999997 2 0.9789999999999999 297 38
29779 2.04 2 1.02 297 39
29781 2.283 2 1.1415 297 40
29783 2.3209999999999997 2 1.1604999999999999 297 41
29785 2.806 2 1.403 297 42
29787 4.647 2 2.3235 297 43
29789 3.258 2 1.629 297 44
29791 2.045 2 1.0225 297 45
29793 2.4779999999999998 2 1.2389999999999999 297 46
29795 0.849 2 0.4245 297 47
29801 6766.9169999999995 6284 1.0768486632718013 298 0
29803 5114.286 6284 0.8138583704646722 298 1
29805 4274.758 6284 0.6802606619987269 298 2
29807 4030.224 6284 0.6413469127943985 298 3
29809 4010.764 6284 0.6382501591343094 298 4
29811 4096.651 6284 0.6519177275620623 298 5
29813 4472.081 6284 0.7116615213239975 298 6
29815 5353.43 6284 0.851914385741566 298 7
29817 6934.121 6284 1.1034565563335454 298 8
29819 8776.793 6284 1.3966888924252068 298 9
29821 9893.994999999999 6284 1.5744740611075747 298 10
29823 10735.999 6284 1.7084657861234882 298 11
29825 11199.85 6284 1.7822803946530872 298 12
29827 10628.791000000001 6284 1.6914053150859327 298 13
29829 9769.183 6284 1.554612189688097 298 14
29831 9266.06 6284 1.4745480585614257 298 15
29833 10014.764 6284 1.593692552514322 298 16
29835 11804.627 6284 1.8785211648631446 298 17
29837 12892.331999999999 6284 2.051612348822406 298 18
29839 12187.215 6284 1.9394040420114578 298 19
29841 11136.661 6284 1.7722248567791217 298 20
29843 10205.942 6284 1.6241155315085931 298 21
29845 8965.612000000001 6284 1.4267364735837047 298 22
29847 7783.112999999999 6284 1.2385603119032462 298 23
29849 5405.094999999999 6284 0.8601360598345003 298 24
29851 1.761 2 0.8805 298 25
29853 2.8409999999999997 2 1.4204999999999999 298 26
29855 3.012 2 1.506 298 27
29857 2.8169999999999997 2 1.4084999999999999 298 28
29859 3.693 2 1.8465 298 29
29861 2.852 2 1.426 298 30
29863 3.5060000000000002 2 1.7530000000000001 298 31
29865 5.795999999999999 2 2.8979999999999997 298 32
29867 5.789 2 2.8945 298 33
29869 3.456 2 1.728 298 34
29871 4.761 2 2.3805 298 35
29873 3.9530000000000003 2 1.9765000000000001 298 36
29875 1.761 2 0.8805 298 37
29877 1.366 2 0.683 298 38
29879 1.303 2 0.6515 298 39
29881 2.014 2 1.007 298 40
29883 6.1690000000000005 2 3.0845000000000002 298 41
29885 6.888 2 3.444 298 42
29887 5.848 2 2.924 298 43
29889 5.04 2 2.52 298 44
29891 3.783 2 1.8915 298 45
29893 3.193 2 1.5965 298 46
29895 1.455 2 0.7275 298 47
29901 6272.456 6284 0.9981629535327817 299 0
29903 5171.005999999999 6284 0.8228844684914066 299 1
29905 4547.779 6284 0.7237076702737111 299 2
29907 4182.129 6284 0.6655202100572883 299 3
29909 4031.781 6284 0.6415946849140675 299 4
29911 4074.111 6284 0.6483308402291534 299 5
29913 4371.429 6284 0.6956443348185869 299 6
29915 5069.994 6284 0.8068099936346276 299 7
29917 6323.8150000000005 6284 1.006335932527053 299 8
29919 7983.478 6284 1.270445257797581 299 9
29921 9304.461 6284 1.4806589751750476 299 10
29923 9868.356 6284 1.5703940165499681 299 11
29925 10323.064999999999 6284 1.6427538192234243 299 12
29927 10139.663 6284 1.6135682686187143 299 13
29929 9788.671 6284 1.5577133991088479 299 14
29931 9829.127 6284 1.5641513367281987 299 15
29933 10961.797999999999 6284 1.7443981540420113 299 16
29935 13388.024 6284 2.1304939528962445 299 17
29937 13770.296 6284 2.1913265436028007 299 18
29939 12788.453 6284 2.0350816359007 299 19
29941 11794.04 6284 1.876836409929981 299 20
29943 10853.894 6284 1.7272269255251433 299 21
29945 9206.183 6284 1.465019573520051 299 22
29947 7628.982 6284 1.2140327816677277 299 23
29949 3.0250000000000004 2 1.5125000000000002 299 24
29951 3.021 2 1.5105 299 25
29953 2.9520000000000004 2 1.4760000000000002 299 26
29955 4.511 2 2.2555 299 27
29957 5.276 2 2.638 299 28
29959 5.825 2 2.9125 299 29
29961 4.542 2 2.271 299 30
29963 5.974 2 2.987 299 31
29965 6.27 2 3.135 299 32
29967 3.184 2 1.592 299 33
29969 5.746 2 2.873 299 34
29971 6.389 2 3.1945 299 35
29973 2.892 2 1.446 299 36
29975 3.018 2 1.509 299 37
29977 2.2119999999999997 2 1.1059999999999999 299 38
29979 2.076 2 1.038 299 39
29981 3.5460000000000003 2 1.7730000000000001 299 40
29983 10.21 2 5.105 299 41
29985 8.504 2 4.252 299 42
29987 5.66 2 2.83 299 43
29989 9.635 2 4.8175 299 44
29991 4.4639999999999995 2 2.2319999999999998 299 45
29993 3.8000000000000003 2 1.9000000000000001 299 46
29995 2.2110000000000003 2 1.1055000000000001 299 47
30001 5808.795 6284 0.9243785805219605 300 0
30003 4670.412 6284 0.7432227880330999 300 1
30005 4242.33 6284 0.675100254614895 300 2
30007 4024.968 6284 0.6405105028644176 300 3
30009 3958.563 6284 0.6299431890515595 300 4
30011 4168.321 6284 0.6633228835136855 300 5
30013 5131.9349999999995 6284 0.8166669318905155 300 6
30015 7034.461 6284 1.1194240929344368 300 7
30017 9115.833999999999 6284 1.4506419478039463 300 8
30019 10637.204 6284 1.6927441120305537 300 9
30021 11558.365 6284 1.839332431572247 300 10
30023 11866.226999999999 6284 1.8883238383195415 300 11
30025 12061.325 6284 1.9193706238064927 300 12
30027 11574.444 6284 1.8418911521323997 300 13
30029 11222.813 6284 1.7859345957988542 300 14
30031 11719.276 6284 1.8649388924252068 300 15
30033 13004.111 6284 2.0694002227880333 300 16
30035 15557.301 6284 2.4757003500954804 300 17
30037 15026.917 6284 2.391298058561426 300 18
30039 13751.278 6284 2.1883001273074476 300 19
30041 12633.733 6284 2.01046037555697 300 20
30043 11600.097 6284 1.8459734245703374 300 21
30045 9994.392 6284 1.5904506683640993 300 22
30047 8172.839 6284 1.3005790897517504 300 23
30049 2.7 2 1.35 300 24
30051 2.599 2 1.2995 300 25
30053 2.467 2 1.2335 300 26
30055 2.57 2 1.285 300 27
30057 2.307 2 1.1535 300 28
30059 3.508 2 1.754 300 29
30061 4.163 2 2.0815 300 30
30063 3.778 2 1.889 300 31
30065 3.072 2 1.536 300 32
30067 4.584 2 2.292 300 33
30069 3.678 2 1.839 300 34
30071 4.465999999999999 2 2.2329999999999997 300 35
30073 2.4909999999999997 2 1.2454999999999998 300 36
30075 2.547 2 1.2735 300 37
30077 2.125 2 1.0625 300 38
30079 2.2960000000000003 2 1.1480000000000001 300 39
30081 2.71 2 1.355 300 40
30083 3.922 2 1.961 300 41
30085 9.400999999999998 2 4.700499999999999 300 42
30087 6.368 2 3.184 300 43
30089 5.91 2 2.955 300 44
30091 4.79 2 2.395 300 45
30093 3.865 2 1.9325 300 46
30095 3.051 2 1.5255 300 47
30101 6026.718 6279 0.9598213091256569 301 0
30103 4842.635 6279 0.7712430323299889 301 1
30105 4325.646 6279 0.6889068322981367 301 2
30107 4109.102 6279 0.654419812071986 301 3
30109 4041.267 6279 0.6436163401815576 301 4
30111 4223.916 6279 0.6727052078356427 301 5
30113 5194.482 6279 0.8272785475394171 301 6
30115 7029.2119999999995 6279 1.1194795349577957 301 7
30117 8742.206 6279 1.3922927217709826 301 8
30119 10433.622 6279 1.6616693741041566 301 9
30121 10977.746 6279 1.748327122153209 301 10
30123 11176.613 6279 1.7799988851727981 301 11
30125 11509.304 6279 1.8329835961140308 301 12
30127 10915.678 6279 1.7384421086160216 301 13
30129 10524.282 6279 1.6761079789775442 301 14
30131 10696.274 6279 1.7034996018474278 301 15
30133 11952.886 6279 1.9036289218028348 301 16
30135 15042.312999999998 6279 2.395654244306418 301 17
30137 15187.496 6279 2.418776238254499 301 18
30139 13842.95 6279 2.204642458990285 301 19
30141 12782.799 6279 2.0358017200191116 301 20
30143 11647.773000000001 6279 1.8550363115145725 301 21
30145 10079.923 6279 1.6053389074693423 301 22
30147 8289.738 6279 1.3202322025800286 301 23
30149 2.3899999999999997 2 1.1949999999999998 301 24
30151 2.3120000000000003 2 1.1560000000000001 301 25
30153 2.462 2 1.231 301 26
30155 2.27 2 1.135 301 27
30157 2.6830000000000003 2 1.3415000000000001 301 28
30159 6.715 2 3.3575 301 29
30161 4.776 2 2.388 301 30
30163 3.1 2 1.55 301 31
30165 2.9869999999999997 2 1.4934999999999998 301 32
30167 6.894 2 3.447 301 33
30169 2.729 2 1.3645 301 34
30171 2.753 2 1.3765 301 35
30173 2.925 2 1.4625 301 36
30175 3.2010000000000005 2 1.6005000000000003 301 37
30177 2.1310000000000002 2 1.0655000000000001 301 38
30179 1.931 2 0.9655 301 39
30181 2.508 2 1.254 301 40
30183 5.396 2 2.698 301 41
30185 6.721 2 3.3605 301 42
30187 4.061999999999999 2 2.0309999999999997 301 43
30189 5.3309999999999995 2 2.6654999999999998 301 44
30191 3.252 2 1.626 301 45
30193 3.544 2 1.772 301 46
30195 1.541 2 0.7705 301 47
30201 6180.637 6279 0.9843346074215639 302 0
30203 4939.827 6279 0.7867219302436694 302 1
30205 4398.305 6279 0.700478579391623 302 2
30207 4145.897999999999 6279 0.6602799808886765 302 3
30209 4085.529 6279 0.6506655518394648 302 4
30211 4209.953 6279 0.6704814460901418 302 5
30213 5105.93 6279 0.8131756649147954 302 6
30215 7256.353 6279 1.1556542443064182 302 7
30217 9099.574 6279 1.4492075171205607 302 8
30219 10723.569 6279 1.7078466316292402 302 9
30221 11361.194 6279 1.8093954451345755 302 10
30223 11837.494999999999 6279 1.8852516324255453 302 11
30225 12017.802 6279 1.9139675107501195 302 12
30227 11524.248 6279 1.8353635929288104 302 13
30229 11376.398000000001 6279 1.81181684981685 302 14
30231 11654.659 6279 1.8561329829590698 302 15
30233 12933.227 6279 2.059759038063386 302 16
30235 15354.493999999999 6279 2.445372511546424 302 17
30237 15039.754 6279 2.395246695333652 302 18
30239 13781.140000000001 6279 2.194798534798535 302 19
30241 12454.133 6279 1.9834580347189044 302 20
30243 11664.637999999999 6279 1.8577222487657268 302 21
30245 10121.488000000001 6279 1.6119585921325055 302 22
30247 8451.911 6279 1.3460600414078676 302 23
30249 1.271 2 0.6355 302 24
30251 1.162 2 0.581 302 25
30253 1.235 2 0.6175 302 26
30255 1.052 2 0.526 302 27
30257 1.099 2 0.5495 302 28
30259 3.946 2 1.973 302 29
30261 1.721 2 0.8605 302 30
30263 3.0140000000000002 2 1.5070000000000001 302 31
30265 2.782 2 1.391 302 32
30267 2.322 2 1.161 302 33
30269 1.9849999999999999 2 0.9924999999999999 302 34
30271 4.415 2 2.2075 302 35
30273 2.8099999999999996 2 1.4049999999999998 302 36
30275 3.7199999999999998 2 1.8599999999999999 302 37
30277 1.9089999999999998 2 0.9544999999999999 302 38
30279 2.031 2 1.0155 302 39
30281 3.019 2 1.5095 302 40
30283 3.183 2 1.5915 302 41
30285 10.342 2 5.171 302 42
30287 3.96 2 1.98 302 43
30289 3.126 2 1.563 302 44
30291 3.3440000000000003 2 1.6720000000000002 302 45
30293 1.991 2 0.9955 302 46
30295 0.919 2 0.4595 302 47
30301 6258.137000000001 6279 0.9966773371555981 303 0
30303 4968.5650000000005 6279 0.7912987736900782 303 1
30305 4398.891 6279 0.7005719063545149 303 2
30307 4160.528 6279 0.6626099697404045 303 3
30309 4141.274 6279 0.6595435578913841 303 4
30311 4264.437 6279 0.6791586239847109 303 5
30313 5065.148999999999 6279 0.8066808408982321 303 6
30315 6993.838 6279 1.113845835324096 303 7
30317 9073.911 6279 1.4451204013377927 303 8
30319 10792.039 6279 1.7187512342729736 303 9
30321 11673.956 6279 1.85920624303233 303 10
30323 11921.054 6279 1.8985593247332377 303 11
30325 12343.359 6279 1.9658160535117057 303 12
30327 11777.304 6279 1.875665551839465 303 13
30329 11450.291 6279 1.8235851250199075 303 14
30331 11447.181 6279 1.8230898232202581 303 15
30333 12569.822 6279 2.0018827838827837 303 16
30335 14547.37 6279 2.3168291129160696 303 17
30337 14694.427 6279 2.3402495620321706 303 18
30339 13572.067 6279 2.161501353718745 303 19
30341 12524.269 6279 1.994627966236662 303 20
30343 11467.478 6279 1.8263223443223442 303 21
30345 10117.788 6279 1.6113693263258482 303 22
30347 9013.257 6279 1.4354605828953655 303 23
30401 7006.832 6279 1.1159152731326645 304 0
30403 5458.49 6279 0.8693247332377767 304 1
30405 4608.511 6279 0.7339562032170729 304 2
30407 4181.359 6279 0.6659275362318842 304 3
30409 3989.642 6279 0.6353944895684026 304 4
30411 4092.619 6279 0.651794712533843 304 5
30413 4459.664000000001 6279 0.7102506768593726 304 6
30415 5373.428 6279 0.8557776716037585 304 7
30417 6941.9710000000005 6279 1.1055854435419654 304 8
30419 9102.493 6279 1.4496724000637045 304 9
30421 10282.114000000001 6279 1.63754005414875 304 10
30423 10843.054 6279 1.7268759356585444 304 11
30425 11199.466 6279 1.7836384774645644 304 12
30427 10978.404999999999 6279 1.7484320751712055 304 13
30429 10453.805 6279 1.6648837394489568 304 14
30431 10654.261 6279 1.696808568243351 304 15
30433 11645.902 6279 1.8547383341296384 304 16
30435 14188.556 6279 2.259684026118809 304 17
30437 13679.741 6279 2.178649625736582 304 18
30439 12713.034 6279 2.0246908743430483 304 19
30441 11603.171999999999 6279 1.8479331103678929 304 20
30443 10627.172 6279 1.6924943462334767 304 21
30445 9575.306 6279 1.5249730848861285 304 22
30447 8466.673999999999 6279 1.3484112119764293 304 23
30501 6895.69 6279 1.0982146838668576 305 0
30503 5609.035 6279 0.893300684822424 305 1
30505 4863.472 6279 0.7745615543876413 305 2
30507 4344.549 6279 0.6919173435260392 305 3
30509 4149.225 6279 0.6608098423315815 305 4
30511 4076.27 6279 0.6491909539735626 305 5
30513 4305.3 6279 0.6856665074056378 305 6
30515 4798.276 6279 0.7641783723522854 305 7
30517 5867.585 6279 0.93447762382545 305 8
30519 7787.1669999999995 6279 1.2401922280617932 305 9
30521 9217.714 6279 1.4680226150660933 305 10
30523 10473.275 6279 1.6679845516802039 305 11
30525 11512.991 6279 1.8335707915273132 305 12
30527 11325.59 6279 1.803725115464246 305 13
30529 10405.202000000001 6279 1.6571431756649149 305 14
30531 10102.868999999999 6279 1.608993311036789 305 15
30533 10742.530999999999 6279 1.7108665392578435 305 16
30535 13289.835 6279 2.1165527950310556 305 17
30537 14191.76 6279 2.260194298455168 305 18
30539 13489.648000000001 6279 2.1483752189839147 305 19
30541 12190.293 6279 1.9414386048733874 305 20
30543 11266.475999999999 6279 1.794310559006211 305 21
30545 9656.291000000001 6279 1.5378708393056222 305 22
30547 7914.657 6279 1.2604964166268515 305 23
30601 5855.737 6276 0.9330364882090504 306 0
30603 4650.421 6276 0.7409848629700446 306 1
30605 4169.056 6276 0.6642855321861058 306 2
30607 3958.3360000000002 6276 0.6307100063734863 306 3
30609 3910.166 6276 0.6230347355003187 306 4
30611 4099.377 6276 0.6531830783938816 306 5
30613 5133.084 6276 0.8178910133843212 306 6
30615 7855.218 6276 1.2516281070745698 306 7
30617 9487.296 6276 1.511678776290631 306 8
30619 10440.67 6276 1.6635866794136394 306 9
30621 10968.367 6276 1.7476684193753984 306 10
30623 11167.225 6276 1.7793538878266413 306 11
30625 11505.148000000001 6276 1.8331975780752072 306 12
30627 11107.446 6276 1.7698288718929254 306 13
30629 11074.349 6276 1.7645552899936265 306 14
30631 11745.365000000002 6276 1.8714730720203954 306 15
30633 13593.975 6276 2.1660253346080305 306 16
30635 16560.84 6276 2.638757170172084 306 17
30637 15742.522 6276 2.508368706182282 306 18
30639 14291.767 6276 2.277209528362014 306 19
30641 13201.812 6276 2.1035391969407264 306 20
30643 12138.52 6276 1.934117272147865 306 21
30645 10298.272 6276 1.6408973868706183 306 22
30647 8435.239 6276 1.3440470044614403 306 23
30701 6176.491 6278 0.9838309971328448 307 0
30703 4944.4490000000005 6278 0.7875834660719976 307 1
30705 4519.875 6278 0.7199546033768716 307 2
30707 4261.191 6278 0.6787497610704045 307 3
30709 4217.549 6278 0.6717981841350749 307 4
30711 4442.818 6278 0.7076804714877349 307 5
30713 5470.339 6278 0.8713505893596687 307 6
30715 8122.178 6278 1.2937524689391526 307 7
30717 9365.8 6278 1.4918445364765849 307 8
30719 10405.257 6278 1.6574158967824146 307 9
30721 10785.32 6278 1.7179547626632685 307 10
30723 10915.023000000001 6278 1.7386146862057983 307 11
30725 11076.039 6278 1.764262344695763 307 12
30727 10743.612000000001 6278 1.7113112456196242 307 13
30729 11050.122 6278 1.7601341191462248 307 14
30731 11732.871 6278 1.8688867473717743 307 15
30733 13648.603 6278 2.1740367951576935 307 16
30735 16533.183 6278 2.633511150047786 307 17
30737 16106.351 6278 2.565522618668366 307 18
30739 14631.049 6278 2.33052707868748 307 19
30741 13467.08 6278 2.145122650525645 307 20
30743 12408.869999999999 6278 1.9765641924179673 307 21
30745 10544.534 6278 1.679600828289264 307 22
30747 8423.163 6278 1.3416952851226507 307 23
30801 6171.398999999999 6277 0.9831765174446391 308 0
30803 4918.041 6277 0.7835018320853911 308 1
30805 4464.154 6277 0.7111922893101801 308 2
30807 4281.454 6277 0.6820860283574955 308 3
30809 4276.615 6277 0.6813151186872709 308 4
30811 4488.605 6277 0.715087621475227 308 5
30813 5568.427 6277 0.8871159789708459 308 6
30815 8288.517 6277 1.320458339971324 308 7
30817 9713.077000000001 6277 1.5474075195156924 308 8
30819 10700.619999999999 6277 1.7047347458977218 308 9
30821 11127.970000000001 6277 1.7728166321491161 308 10
30823 11246.246 6277 1.7916593914290264 308 11
30825 11497.996 6277 1.8317661303170303 308 12
30827 11471.999 6277 1.827624502150709 308 13
30829 11339.798999999999 6277 1.8065634857415962 308 14
30831 11907.791000000001 6277 1.8970512983909513 308 15
30833 13638.296 6277 2.1727411183686476 308 16
30835 16445.941 6277 2.620032021666401 308 17
30837 15816.579 6277 2.5197672454994424 308 18
30839 14599.537 6277 2.325878126493548 308 19
30841 13476.77 6277 2.14700812490043 308 20
30843 12411.168 6277 1.9772451808188625 308 21
30845 10471.589 6277 1.6682474111836865 308 22
30847 8607.280999999999 6277 1.3712411980245338 308 23
30901 6377.744 6278 1.015887862376553 309 0
30903 5031.043 6278 0.8013767123287671 309 1
30905 4573.02 6278 0.7284198789423384 309 2
30907 4366.689 6278 0.6955541573749602 309 3
30909 4224.894 6278 0.6729681427206117 309 4
30911 4439.686 6278 0.7071815864925135 309 5
30913 5482.187 6278 0.873237814590634 309 6
30915 8258.488000000001 6278 1.3154647977062761 309 7
30917 9744.131000000001 6278 1.5521075183179358 309 8
30919 10673.405999999999 6278 1.7001283848359348 309 9
30921 11044.682 6278 1.7592676011468622 309 10
30923 11098.248 6278 1.767799936285441 309 11
30925 11320.902999999998 6278 1.8032658489964954 309 12
30927 11196.630000000001 6278 1.7834708505893597 309 13
30929 11014.725 6278 1.7544958585536796 309 14
30931 11623.933 6278 1.8515344058617396 309 15
30933 13370.701000000001 6278 2.129770786874801 309 16
30935 16148.48 6278 2.5722331952851225 309 17
30937 15668.576000000001 6278 2.4957910162472126 309 18
30939 14369.887 6278 2.2889275246893916 309 19
30941 13517.655999999999 6278 2.1531787193373684 309 20
30943 12364.297 6278 1.9694643198470851 309 21
30945 10556.218 6278 1.6814619305511311 309 22
30947 8677.187 6278 1.3821578528193692 309 23
31001 6446.832 6277 1.0270562370559184 310 0
31003 5102.733 6277 0.8129254420901705 310 1
31005 4569.835 6277 0.7280285168073921 310 2
31007 4434.141 6277 0.706410865062928 310 3
31009 4295.412 6277 0.6843097020869843 310 4
31011 4507.094 6277 0.7180331368488131 310 5
31013 5519.26 6277 0.8792830970208699 310 6
31015 8370.167 6277 1.3334661462482076 310 7
31017 9976.692 6277 1.5894044925920023 310 8
31019 11108.142 6277 1.769657798311295 310 9
31021 11648.223 6277 1.8556990600605385 310 10
31023 11296.074 6277 1.7995975784610483 310 11
31025 11565.157 6277 1.8424656683128882 310 12
31027 11282.36 6277 1.7974127768042059 310 13
31029 11057.467 6277 1.761584674207424 310 14
31031 11373.682 6277 1.8119614465509002 310 15
31033 13113.687 6277 2.0891647283734267 310 16
31035 15771.997 6277 2.5126648080293132 310 17
31037 15615.336 6277 2.4877068663374224 310 18
31039 14228.57 6277 2.2667787159471082 310 19
31041 13071.38 6277 2.0824247251871912 310 20
31043 11947.313 6277 1.9033476182889917 310 21
31045 10565.248 6277 1.683168392544209 310 22
31047 9423.736 6277 1.5013120917635814 310 23
31101 7262.865 6277 1.1570599012267007 311 0
31103 5636.178 6277 0.8979095109128564 311 1
31105 4796.5560000000005 6277 0.7641478413254741 311 2
31107 4420.6 6277 0.704253624342839 311 3
31109 4270.936 6277 0.6804103871276087 311 4
31111 4333.358 6277 0.6903549466305561 311 5
31113 4663.594 6277 0.7429654293452286 311 6
31115 5670.401 6277 0.9033616377250279 311 7
31117 7400.095 6277 1.1789222558547077 311 8
31119 9653.163 6277 1.5378625139397801 311 9
31121 10976.047 6277 1.7486135096383624 311 10
31123 11617.801 6277 1.8508524772980723 311 11
31125 12275.817 6277 1.9556821730125855 311 12
31127 11816.35 6277 1.8824836705432533 311 13
31129 11685.096 6277 1.861573363071531 311 14
31131 11457.880000000001 6277 1.8253751792257449 311 15
