Time sum_kwh count_users mean_kwh day hour prediction
36143 12887.811 6245 2.063700720576461 361 21 2.254550416133162
36145 11646.014 6245 1.8648541232986389 361 22 1.985689180537772
36147 10652.124 6245 1.7057044035228182 361 23 1.704803937259923
36201 8334.485 6245 1.3345852682145718 362 0 1.2905577076996957
36203 6614.317 6245 1.0591380304243394 362 1 1.020383063870658
36205 5573.889 6245 0.8925362690152122 362 2 0.8935146470305747
36207 5137.389999999999 6245 0.8226405124099279 362 3 0.8375175284136385
36209 4831.476000000001 6245 0.7736550840672539 362 4 0.7952333920281736
36211 4807.696 6245 0.7698472377902321 362 5 0.8096627181046903
36213 5087.441 6245 0.8146422738190552 362 6 0.9643941091724028
36215 5763.495 6245 0.9228975180144116 362 7 1.446599327677285
36217 6672.889999999999 6245 1.0685172137710168 362 8 1.827666399871939
36219 8632.708999999999 6245 1.3823393114491591 362 9 2.053938050264127
36221 10607.356 6245 1.6985357886309047 362 10 2.18120377781335
36223 11765.139 6245 1.8839293835068052 362 11 2.2100155274531774
36225 12340.666 6245 1.9760874299439557 362 12 2.2340491435889227
36227 12291.148 6245 1.9681582065652523 362 13 2.118216583960301
36229 11735.084 6245 1.8791167333867087 362 14 2.1202809348487275
36231 11804.941 6245 1.8903028022417931 362 15 2.2050821194173205
36233 13840.982 6245 2.216330184147318 362 16 2.633468384824716
36235 16125.778 6245 2.5821902321857486 362 17 3.065043220745958
36237 15961.716 6245 2.555919295436349 362 18 2.912427565231311
36239 15025.789 6245 2.406051080864692 362 19 2.714725308147911
36241 14110.284 6245 2.259453002401921 362 20 2.531574515767568
36243 13265.224 6245 2.1241351481184947 362 21 2.3704975188090285
36245 11951.721 6245 1.9138064051240995 362 22 2.077388506483112
36247 10890.001 6245 1.7437951961569256 362 23 1.7695202497198654
36301 8595.805 6245 1.3764299439551642 363 0 1.317762850280224
36303 6678.322 6245 1.069387029623699 363 1 1.0505039231385107
36305 5632.696 6245 0.9019529223378704 363 2 0.9242044835868696
36307 5220.746 6245 0.8359881505204163 363 3 0.8863293835068055
36309 4922.442 6245 0.7882212970376301 363 4 0.8578783026421136
36311 4850.766 6245 0.7767439551641312 363 5 0.872244835868695
36313 5249.754 6245 0.8406331465172138 363 6 1.0233319455564451
36315 6088.263 6245 0.974902001601281 363 7 1.4807759807846277
36317 7231.856 6245 1.1580233787029623 363 8 1.8477417133706968
36319 9633.983 6245 1.542671417133707 363 9 2.1155692554043237
36321 11854.983 6245 1.898315932746197 363 10 2.2585476381104885
36323 13061.549 6245 2.091521056845476 363 11 2.242590392313851
36325 13755.977 6245 2.2027184947958367 363 12 2.291057646116893
36327 13873.325 6245 2.2215092073658926 363 13 2.189668214571657
36329 13578.727 6245 2.1743357886309047 363 14 2.1521588470776623
36331 13723.36 6245 2.197495596477182 363 15 2.1907130504403525
36333 15357.233 6245 2.459124579663731 363 16 2.525213290632505
36335 16615.79 6245 2.6606549239391515 363 17 2.96342962369896
36337 16419.565 6245 2.6292337870296234 363 18 2.8477900720576463
36339 15422.194 6245 2.469526661329063 363 19 2.693702962369896
36341 14383.648 6245 2.303226261008807 363 20 2.5322920736589274
36343 13287.322 6245 2.127673658927142 363 21 2.367357085668535
36345 11798.447 6245 1.8892629303442756 363 22 2.095187189751801
36347 10736.583 6245 1.7192286629303442 363 23 1.835650600480384
36401 8484.625 6243 1.3590621496075606 364 0 1.371892714171337
36403 6715.735000000001 6243 1.07572240909819 364 1 1.0863899119295437
36405 5649.278 6243 0.9048979657216082 364 2 0.933233306645316
36407 5183.937 6243 0.8303599231138875 364 3 0.8644032025620497
36409 4912.909 6243 0.7869468204388915 364 4 0.8351772618094475
36411 4953.347 6243 0.79342415505366 364 5 0.8545801441152923
36413 5368.869000000001 6243 0.8599822200864969 364 6 0.9772379503602884
36415 6231.492 6243 0.9981566554541086 364 7 1.309187029623699
36417 7362.063 6243 1.179250840941855 364 8 1.6698570056044837
36419 9606.506 6243 1.5387643761012335 364 9 2.079688710968775
36421 11846.838 6243 1.8976194137433928 364 10 2.238851080864692
36423 12789.217 6243 2.048569117411501 364 11 2.2424795836669333
36425 13470.124 6243 2.157636392759891 364 12 2.2325085668534825
36427 13601.259 6243 2.178641518500721 364 13 2.139805284227382
36429 13396.54 6243 2.1458497517219284 364 14 2.090893034427542
36431 13764.306 6243 2.204758289283998 364 15 2.158766853482786
36433 15069.274 6243 2.413787281755566 364 16 2.443786709367494
36435 16850.217 6243 2.6990576645843345 364 17 2.8490477181745395
36437 16604.720999999998 6243 2.6597342623738585 364 18 2.8259556445156124
36439 15627.256 6243 2.5031645042447543 364 19 2.693974379503602
36441 14504.665 6243 2.323348550376421 364 20 2.5373761409127304
36443 13545.803 6243 2.1697586096428 364 21 2.3935738991192954
36445 12157.784 6243 1.9474265577446737 364 22 2.1268885508406723
36447 11066.789 6243 1.7726716322280955 364 23 1.8985889511609289
36501 8742.813 6243 1.4004185487746277 365 0 1.211198591774684
36503 6822.728 6243 1.0928604837417908 365 1 0.947051368218915
36505 5672.725 6243 0.9086536921351914 365 2 0.8416325812129941
36507 5243.935 6243 0.8399703668108282 365 3 0.7996809089454313
36509 4959.746 6243 0.7944491430402051 365 4 0.7823285325652104
36511 4874.915 6243 0.7808609642799936 365 5 0.7899393502960473
36513 5221.563 6243 0.8363868332532437 365 6 0.9807138742198752
36515 6245.903 6243 1.000465000800897 365 7 1.4638489358297329
36517 7351.311 6243 1.1775285920230658 365 8 1.794758361337814
36519 9375.11 6243 1.5016995034438572 365 9 1.9163803808609376
36521 11228.89 6243 1.7986368732980935 365 10 1.9344933589374296
36523 12327.125 6243 1.9745514976773988 365 11 1.9622445191230595
36525 12960.274 6243 2.07596892519622 365 12 1.982601856297008
36527 12863.527 6243 2.060472048694538 365 13 1.9503149303888625
36529 12483.294999999998 6243 1.9995667147204867 365 14 1.961368859017443
36531 12588.609 6243 2.016435848149928 365 15 2.0654645543286927
36533 14520.596 6243 2.325900368412622 365 16 2.4790356857097136
36535 16934.576 6243 2.712570238667308 365 17 2.873173787806049
36537 16925.059 6243 2.711045811308666 365 18 2.7704608737397987
36539 15749.517 6243 2.5227481979817394 365 19 2.562704272683629
36541 14082.992 6243 2.2558052218484703 365 20 2.3983933429348694
36543 12637.942 6243 2.0243379785359603 365 21 2.264599455912946
36545 11456.857 6243 1.8351524907896843 365 22 1.964003200512082
36547 11311.284 6243 1.811834694858241 365 23 1.655726516242599
36601 10163.936 6243 1.6280531795611084 366 0 1.628726981585268
36603 8486.006 6243 1.3592833573602434 366 1 1.196940592473979
36605 7072.898999999999 6243 1.1329327246516097 366 2 0.9533212169735789
36607 6112.859 6243 0.9791540925836938 366 3 0.8532725380304244
36609 5481.57 6243 0.8780345987506006 366 4 0.8047953562850281
36611 5109.654 6243 0.8184613166746757 366 5 0.8091007205764611
36613 5281.3330000000005 6243 0.8459607560467725 366 6 0.8951811048839071
36615 5506.778 6243 0.8820724010892199 366 7 1.1467018414731789
36617 5813.087 6243 0.9311367932083934 366 8 1.6324939951961568
36619 7153.332 6243 1.1458164344065354 366 9 2.2497948759007205
36621 9099.699 6243 1.4575843344545891 366 10 2.5301359487590074
36623 10964.344 6243 1.75626205349992 366 11 2.573360928742994
36625 12067.638 6243 1.9329870254685249 366 12 2.632534667734187
36627 12690.142 6243 2.032699343264456 366 13 2.6888220976781425
36629 11930.827 6243 1.9110727214480216 366 14 2.5130270616493195
36631 11955.95 6243 1.9150969085375624 366 15 2.3117250600480386
36633 13331.904 6243 2.135496395963479 366 16 2.1669801441152923
36635 15358.235 6243 2.460072881627423 366 17 2.112962369895917
36637 15184.346 6243 2.432219445779273 366 18 2.0452432345876703
36639 14475.942 6243 2.3187477174435367 366 19 1.9863678142514007
36641 13680.87 6243 2.1913935607880823 366 20 1.9421836669335468
36643 13101.094 6243 2.098525388435047 366 21 1.9184261008807049
36645 11891.313 6243 1.904743392599712 366 22 1.7755215372297837
36647 10933.505 6243 1.7513222809546694 366 23 1.7074907926341074
36701 8942.198 6243 1.4323559186288644 367 0 1.385653482786229
36703 7087.837 6243 1.1353254845426877 367 1 1.0966987990392314
