mean_kwh day hour prediction
1.1538353648883963 255 8 1.1108201802941642
1.4624464144372329 255 9 1.4405850071168749
1.633038942536014 255 10 1.6326938162264746
1.6316406522083269 255 11 1.7079060572513047
1.6632374544878896 255 12 1.7574831567294007
1.578832040525566 255 13 1.6915280721176655
1.488008706664556 255 14 1.6031654278032577
1.4286783283204052 255 15 1.5791140281511942
1.4688855469368371 255 16 1.6224684485212717
1.60128019629571 255 17 1.7470975802625337
1.6102344467310432 255 18 1.7244385576466867
1.5954411904384993 255 19 1.7016144235331332
1.7742073769194238 255 20 1.758050925193737
1.699452904859902 255 21 1.7391486636090463
1.4858622763970235 255 22 1.5232799304127789
1.2360525565933196 255 23 1.247028309346829
1.0125553268956784 256 0 1.016101217776372
0.8219449105588097 256 1 0.8327056776846434
0.7093007756846604 256 2 0.6994845801043809
0.6512523349691309 256 3 0.6447554958089514
0.6167517809086592 256 4 0.6214110390637355
0.6331174608200094 256 5 0.6279278823343349
0.6640481241095457 256 6 0.6547006167958248
0.7509070761437391 256 7 0.7484882176182192
0.9823354440398924 256 8 0.9541107069429068
1.2813411429476016 256 9 1.244483789340503
1.5201557701440558 256 10 1.4918358374189469
1.6035589678644928 256 11 1.6536526965048235
1.6518420136140572 256 12 1.8125663450893563
1.5791541871141364 256 13 1.7941209868733197
1.4040220041158775 256 14 1.675541989561917
1.3035293652050024 256 15 1.5841472402340662
1.303027861326579 256 16 1.5495688755337655
1.4080951400981478 256 17 1.6288320417523328
1.480626721545037 256 18 1.6877592914755657
1.5414853569732467 256 19 1.6722089198165428
1.826586512585088 256 20 1.8242762928989409
1.7505290485990186 256 21 1.7421201961094417
1.4809121418394808 256 22 1.49886256523802
1.1256639227481398 256 23 1.186792345405662
0.8588969284357187 257 0 0.9050444549912988
0.7014118112729576 257 1 0.7113771555133681
0.6310441735275492 257 2 0.6348448030374941
0.6017914819506016 257 3 0.6104163898117386
0.5994116529449018 257 4 0.6029675684227179
0.6310756808106396 257 5 0.6340359120392343
0.7840767891070297 257 6 0.7643616516373992
1.1817355921469286 257 7 1.1597902230659705
1.434415927802407 257 8 1.3826951431735484
1.5433706459784673 257 9 1.5124970732479035
1.6128296390120331 257 10 1.597747508305648
1.6094979417352755 257 11 1.6140276854928015
1.6563613046231795 257 12 1.6394782471127989
1.564507124762508 257 13 1.5894605283974057
1.5590221659278023 257 14 1.5534953330169277
1.602966276124129 257 15 1.631780414491378
1.769187460417986 257 16 1.8281025154247743
1.917062064597847 257 17 2.007897959183673
1.7932297340088663 257 18 1.866954437588989
1.733976884103863 257 19 1.7924160734061068
1.9160625395820137 257 20 1.9177218794494544
1.8128837872070929 257 21 1.8534570479354533
1.502179860671311 257 22 1.5398041449137794
1.1470655478150729 257 23 1.1692746400885936
0.8702419252691578 258 0 0.8868933713020092
0.7175223242558582 258 1 0.7262306597057427
0.6454789423685877 258 2 0.6633959816484734
0.6155208993033565 258 3 0.6359735801297263
0.610758866371121 258 4 0.6300656541686442
0.6474338188727042 258 5 0.6697861097927543
0.8129192526915769 258 6 0.8209400411327322
1.217095630145662 258 7 1.2223175130517323
1.4420563647878404 258 8 1.4746176237937036
1.5567816656111462 258 9 1.5955215946843857
1.630781823939202 258 10 1.6524893213099194
1.618058898036732 258 11 1.6886945103622844
1.6655264407853072 258 12 1.7471134314190797
1.6096671944268524 258 13 1.6636215788641038
1.5759167194426853 258 14 1.678219427305806
1.600235433818873 258 15 1.7254428096820122
1.7647196010132995 258 16 1.907001107419712
1.9689184610512984 258 17 2.0642194273058063
1.8003337555414818 258 18 1.852438221800348
1.739145186827106 258 19 1.7163937668090494
1.9529944585180496 258 20 1.8957229868691663
1.8427686827105765 258 21 1.880316089226388
1.5655063331222294 258 22 1.5801281442809685
1.153448701709943 258 23 1.202104097452935
0.846063826417485 259 0 0.8675986071541627
0.6915188470066519 259 1 0.6995723330167775
0.6286298701298701 259 2 0.6318767014878126
0.6075734874881217 259 3 0.6129681861348528
0.6137822299651569 259 4 0.6085280151946819
0.6432351916376307 259 5 0.6366266223488446
0.7996993981628128 259 6 0.7940515986071542
1.2164746594868543 259 7 1.2149135802469138
1.4298810579664238 259 8 1.439641500474834
1.5651371555273996 259 9 1.5859691358024692
1.6150050681026291 259 10 1.642235517568851
1.607433006018372 259 11 1.6121616017727127
1.6689317389927147 259 12 1.6547511870845206
1.6000628761482418 259 13 1.616605254827477
1.556038961038961 259 14 1.576601456157012
1.6122781121317704 259 15 1.6082021209243431
1.753654577130187 259 16 1.753306742640076
1.912655210643016 259 17 1.8830151946818607
1.7921059550205891 259 18 1.7555351377018047
1.7652420019005386 259 19 1.6700352959797404
1.9966268609439344 259 20 1.8752003798670465
1.8831542603737728 259 21 1.8725747071858183
1.5541344630978775 259 22 1.5719650205761315
1.174567785872664 259 23 1.1968634061411838
0.8783671788373197 260 0 0.8950239075364154
0.7114330746079518 260 1 0.7161014882837239
0.637910818945034 260 2 0.6410039582013933
0.6134538254395692 260 3 0.6133489550348322
0.6074744178678916 260 4 0.6023172894236859
0.6411500079201647 260 5 0.6392558581380621
0.7944867733248852 260 6 0.7934371437618746
1.2205674006019325 260 7 1.2050322989233693
1.448798352605734 260 8 1.458991766941102
1.5462312688103912 260 9 1.5802118429385688
1.627802154284809 260 10 1.600761716276124
1.6093956914303815 260 11 1.6075077580747308
1.659106447014098 260 12 1.6314626345788472
1.5805388880088704 260 13 1.5714604179860674
1.550635197212102 260 14 1.540129037365421
1.5852250910818946 260 15 1.5824653261557946
1.7493283700300966 260 16 1.6853386637112096
1.885126564232536 260 17 1.845137270424319
1.8076342467923328 260 18 1.703417511082964
1.805689212735625 260 19 1.6359228942368589
1.9594012355457 260 20 1.8675368904369856
1.8522391889751304 260 21 1.8739566181127296
1.5686616505623316 260 22 1.5587758074730842
1.1926282274671314 260 23 1.1726417036098795
0.8872101678808997 261 0 0.8841613362887902
0.7198872347165031 261 1 0.7240145661811274
0.6540003167564143 261 2 0.6540109246358455
0.6173934114665822 261 3 0.618015357821406
0.6111731073804245 261 4 0.6103068397720076
0.6417537218878682 261 5 0.6483652628245725
0.7991841938549256 261 6 0.7985861304623179
1.2062027241051632 261 7 1.2145953134895504
1.4407229965156796 261 8 1.455929227359088
1.5677000316756415 261 9 1.590505383153895
1.6308837503959457 261 10 1.6253804623179229
1.6288237250554325 261 11 1.6300479734008866
1.6654784605638264 261 12 1.6508940785307158
1.5919547038327528 261 13 1.5767645661811274
1.5767632245802978 261 14 1.5500535148828372
1.6326211593284763 261 15 1.5757902153261558
1.7303699714919227 261 16 1.6707680493983534
1.8259288881849856 261 17 1.7293076314122864
1.7863508077288566 261 18 1.6685968967701077
1.7781008869179602 261 19 1.594587397086764
1.933901171998733 261 20 1.8063506966434453
1.8095451377890404 261 21 1.8093611462951236
1.591127811213177 261 22 1.578903261557948
1.318881057966424 261 23 1.3014890753641546
1.035200506810263 262 0 1.0026395440873832
0.813506018371872 262 1 0.8012752889029603
0.6925671523598353 262 2 0.6874362830457496
0.6340394361735825 262 3 0.629971980370429
0.6092465948685462 262 4 0.5978869716637645
0.6293272093759898 262 5 0.6171133449422195
0.6968820082356668 262 6 0.6815933196137407
0.8400340513145392 262 7 0.8404711097039734
1.12341415901172 262 8 1.1538353648883963
1.4614214444092497 262 9 1.4624464144372329
1.6448485904339565 262 10 1.633038942536014
1.7089086157744693 262 11 1.6316406522083269
1.7606750079189104 262 12 1.6632374544878896
1.7054851124485273 262 13 1.578832040525566
1.5985283496990814 262 14 1.488008706664556
1.5497632245802977 262 15 1.4286783283204052
1.602566993981628 262 16 1.4688855469368371
1.7209621476084889 262 17 1.60128019629571
1.7197087424770352 262 18 1.6102344467310432
1.7635624010136206 262 19 1.5954411904384993
1.8866631295533731 262 20 1.7742073769194238
1.7599417168197655 262 21 1.699452904859902
1.5251398479569211 262 22 1.4858622763970235
1.2708959455178968 262 23 1.2360525565933196
1.0160634996041171 263 0 1.0125553268956784
0.8245374505146477 263 1 0.8219449105588097
0.7084259699129057 263 2 0.7093007756846604
0.6510196357878069 263 3 0.6512523349691309
0.6257684877276326 263 4 0.6167517809086592
0.6319268408551069 263 5 0.6331174608200094
0.669079493269992 263 6 0.6640481241095457
0.745787331749802 263 7 0.7509070761437391
0.958652414885194 263 8 0.9823354440398924
1.2868400633412511 263 9 1.2813411429476016
1.511101504354711 263 10 1.5201557701440558
1.629910213776722 263 11 1.6035589678644928
1.7274788598574822 263 12 1.6518420136140572
1.692278068091845 263 13 1.5791541871141364
1.5721072050673002 263 14 1.4040220041158775
1.4668932699920825 263 15 1.3035293652050024
1.465921140142518 263 16 1.303027861326579
1.5466902612826603 263 17 1.4080951400981478
1.6022080760095012 263 18 1.480626721545037
1.7273730799683296 263 19 1.5414853569732467
1.8784308788598576 263 20 1.826586512585088
1.7677277909738718 263 21 1.7505290485990186
1.4740058590657166 263 22 1.4809121418394808
1.146772288202692 263 23 1.1256639227481398
0.8908339407383933 264 0 0.8588969284357187
0.7067074948502614 264 1 0.7014118112729576
0.632739660909523 264 2 0.6310441735275492
0.6079106322294406 264 3 0.6017914819506016
0.6033088258596102 264 4 0.5994116529449018
0.6317597845032483 264 5 0.6310756808106396
0.7838565995880209 264 6 0.7840767891070297
1.201268261765172 264 7 1.1817355921469286
1.4097970210743145 264 8 1.434415927802407
1.5406094121375375 264 9 1.5433706459784673
1.624395975281255 264 10 1.6128296390120331
1.6575395341467278 264 11 1.6094979417352755
1.6920698779908097 264 12 1.6563613046231795
1.639047219141182 264 13 1.564507124762508
1.594323403581049 264 14 1.5590221659278023
1.658722706385676 264 15 1.602966276124129
1.7897028996989384 264 16 1.769187460417986
1.9640713040722548 264 17 1.917062064597847
1.8162032958326733 264 18 1.7932297340088663
1.8193935984788463 264 19 1.733976884103863
2.0100610045951512 264 20 1.9160625395820137
1.838151481540168 264 21 1.8128837872070929
1.548959118998574 264 22 1.502179860671311
1.1859038187292028 264 23 1.1470655478150729
0.8951020117218439 265 0 0.8702419252691578
0.7263755742119437 265 1 0.7175223242558582
0.66163678124505 265 2 0.6454789423685877
0.6345765879930302 265 3 0.6155208993033565
0.6314905750039601 265 4 0.610758866371121
0.6672317440202756 265 5 0.6474338188727042
0.8211821637890068 265 6 0.8129192526915769
1.23519847932837 265 7 1.217095630145662
1.4302368129257088 265 8 1.4420563647878404
1.5612347536828768 265 9 1.5567816656111462
1.6131482654839222 265 10 1.630781823939202
1.6317117060034847 265 11 1.618058898036732
1.6440212260415017 265 12 1.6655264407853072
1.600208933945826 265 13 1.6096671944268524
1.5506991921431967 265 14 1.5759167194426853
1.625684619040076 265 15 1.600235433818873
1.7904416283858706 265 16 1.7647196010132995
1.9549993663868208 265 17 1.9689184610512984
1.8063104704577853 265 18 1.8003337555414818
1.8397690479961983 265 19 1.739145186827106
1.9767890068113416 265 20 1.9529944585180496
1.834613654364011 265 21 1.8427686827105765
1.547984951686995 265 22 1.5655063331222294
1.1474272136860446 265 23 1.153448701709943
0.8597030110935024 266 0 0.846063826417485
0.69886529318542 266 1 0.6915188470066519
0.6374399366085579 266 2 0.6286298701298701
0.6189416798732171 266 3 0.6075734874881217
0.6169148969889066 266 4 0.6137822299651569
0.6553440570522979 266 5 0.6432351916376307
0.8112892234548336 266 6 0.7996993981628128
1.2335744849445325 266 7 1.2164746594868543
1.485258795562599 266 8 1.4298810579664238
1.5963651347068144 266 9 1.5651371555273996
1.646859429477021 266 10 1.6150050681026291
1.62267559429477 266 11 1.607433006018372
1.6499884310618067 266 12 1.6689317389927147
1.5978164817749605 266 13 1.6000628761482418
1.5758180665610142 266 14 1.556038961038961
1.6177605388272582 266 15 1.6122781121317704
1.756812202852615 266 16 1.753654577130187
1.9345993660855785 266 17 1.912655210643016
1.8158592709984152 266 18 1.7921059550205891
1.823867987321712 266 19 1.7652420019005386
2.023040095087163 266 20 1.9966268609439344
1.8689545166402532 266 21 1.8831542603737728
1.579630110935024 266 22 1.5541344630978775
1.1680107765451664 266 23 1.174567785872664
0.8802165160881281 267 0 0.8783671788373197
0.7216696782374385 267 1 0.7114330746079518
0.6534382627991757 267 2 0.637910818945034
0.6213881756221271 267 3 0.6134538254395692
0.61604390553178 267 4 0.6074744178678916
0.650024409573625 267 5 0.6411500079201647
0.8202082738944364 267 6 0.7944867733248852
1.249708353146299 267 7 1.2205674006019325
1.474378348391187 267 8 1.448798352605734
1.5688519575210016 267 9 1.5462312688103912
1.632435092724679 267 10 1.627802154284809
1.6355905848787449 267 11 1.6093956914303815
1.6459638611507368 267 12 1.659106447014098
1.604325883658266 267 13 1.5805388880088704
1.5789908067839593 267 14 1.550635197212102
1.622748296084958 267 15 1.5852250910818946
1.769021556506578 267 16 1.7493283700300966
1.8921819622761136 267 17 1.885126564232536
1.7960383579014108 267 18 1.8076342467923328
1.8120765572990964 267 19 1.805689212735625
2.005029798700269 267 20 1.9594012355457
1.8530031700744969 267 21 1.8522391889751304
1.5599516563639246 267 22 1.5686616505623316
1.2032177841179268 267 23 1.1926282274671314
0.9033006339144216 268 0 0.8872101678808997
0.7392340729001585 268 1 0.7198872347165031
0.6689217115689383 268 2 0.6540003167564143
0.6346079239302694 268 3 0.6173934114665822
0.6244904912836767 268 4 0.6111731073804245
0.6524656101426307 268 5 0.6417537218878682
0.7871646592709984 268 6 0.7991841938549256
1.2326293185419968 268 7 1.2062027241051632
1.4560266244057052 268 8 1.4407229965156796
1.6009863708399366 268 9 1.5677000316756415
1.660274643423138 268 10 1.6308837503959457
1.6268358161648175 268 11 1.6288237250554325
1.665928209191759 268 12 1.6654784605638264
1.6136234548335977 268 13 1.5919547038327528
1.5751427892234549 268 14 1.5767632245802978
1.613666085578447 268 15 1.6326211593284763
1.7000109350237718 268 16 1.7303699714919227
1.828745324881141 268 17 1.8259288881849856
1.75953676703645 268 18 1.7863508077288566
1.8026450079239305 268 19 1.7781008869179602
1.931864342313788 268 20 1.933901171998733
1.7974917591125197 268 21 1.8095451377890404
1.5924606973058637 268 22 1.591127811213177
1.3073606973058638 268 23 1.318881057966424
1.0474206022187005 269 0 1.035200506810263
0.8236045958795563 269 1 0.813506018371872
0.6932304278922345 269 2 0.6925671523598353
0.6382087163232963 269 3 0.6340394361735825
0.6138979397781299 269 4 0.6092465948685462
0.6302250396196514 269 5 0.6293272093759898
0.6950678288431061 269 6 0.6968820082356668
0.8436545166402536 269 7 0.8400340513145392
1.1309909667194928 269 8 1.12341415901172
1.454917115689382 269 9 1.4614214444092497
1.6322541996830426 269 10 1.6448485904339565
1.6697687797147385 269 11 1.7089086157744693
1.7588602218700475 269 12 1.7606750079189104
1.6534480190174328 269 13 1.7054851124485273
1.5702732171156892 269 14 1.5985283496990814
1.5228141045958796 269 15 1.5497632245802977
1.5658630744849444 269 16 1.602566993981628
1.7504916006339142 269 17 1.7209621476084889
1.8126594294770204 269 18 1.7197087424770352
1.9038453248811409 269 19 1.7635624010136206
1.922783993660856 269 20 1.8866631295533731
1.7320876386687798 269 21 1.7599417168197655
1.5225209191759113 269 22 1.5251398479569211
1.2697782884310618 269 23 1.2708959455178968
1.0396402535657687 270 0 1.0160634996041171
0.8347812995245643 270 1 0.8245374505146477
0.7171998415213946 270 2 0.7084259699129057
0.6533071315372425 270 3 0.6510196357878069
0.6232095087163233 270 4 0.6257684877276326
0.6176004754358162 270 5 0.6319268408551069
0.6652068145800317 270 6 0.669079493269992
0.7503906497622821 270 7 0.745787331749802
0.9526361331220284 270 8 0.958652414885194
1.2694966719492868 270 9 1.2868400633412511
1.5057255150554676 270 10 1.511101504354711
1.6192109350237718 270 11 1.629910213776722
1.717145324881141 270 12 1.7274788598574822
1.6967413629160064 270 13 1.692278068091845
1.535670681458003 270 14 1.5721072050673002
1.412881141045959 270 15 1.4668932699920825
1.4045133122028526 270 16 1.465921140142518
1.547888272583201 270 17 1.5466902612826603
1.6441128367670363 270 18 1.6022080760095012
1.8172255150554677 270 19 1.7273730799683296
1.8663716323296355 270 20 1.8784308788598576
1.7510852614896988 270 21 1.7677277909738718
1.475872583201268 270 22 1.4740058590657166
1.1394705229793978 270 23 1.146772288202692
0.8836173720082422 271 0 0.8908339407383933
0.7119557774607702 271 1 0.7067074948502614
0.6334579172610557 271 2 0.632739660909523
0.6105129180535742 271 3 0.6079106322294406
0.6014499920748138 271 4 0.6033088258596102
0.6392106514503091 271 5 0.6317597845032483
0.7996279917578063 271 6 0.7838565995880209
1.2321011253764464 271 7 1.201268261765172
1.4653000475511178 271 8 1.4097970210743145
1.5526081787922017 271 9 1.5406094121375375
1.6497184973846886 271 10 1.624395975281255
1.6524954826438425 271 11 1.6575395341467278
1.6831372642257094 271 12 1.6920698779908097
1.6164179743223963 271 13 1.639047219141182
1.54970248850848 271 14 1.594323403581049
1.618796322713584 271 15 1.658722706385676
1.776571405928039 271 16 1.7897028996989384
1.9635332065303532 271 17 1.9640713040722548
1.8600599144079888 271 18 1.8162032958326733
1.9696289427801552 271 19 1.8193935984788463
1.998636550958948 271 20 2.0100610045951512
1.8274591852908544 271 21 1.838151481540168
1.551257410049136 271 22 1.548959118998574
1.1922032017752415 271 23 1.1859038187292028
0.8844749603803487 272 0 0.8951020117218439
0.7113145800316958 272 1 0.7263755742119437
0.6448938193343898 272 2 0.66163678124505
0.6175870047543581 272 3 0.6345765879930302
0.6090066561014262 272 4 0.6314905750039601
0.6510630744849445 272 5 0.6672317440202756
0.8218841521394612 272 6 0.8211821637890068
1.267985261489699 272 7 1.23519847932837
1.488518066561014 272 8 1.4302368129257088
1.5938933438985738 272 9 1.5612347536828768
1.6548068145800316 272 10 1.6131482654839222
1.656094611727417 272 11 1.6317117060034847
1.691555467511886 272 12 1.6440212260415017
1.6452049128367672 272 13 1.600208933945826
1.59733676703645 272 14 1.5506991921431967
1.6233511885895404 272 15 1.625684619040076
1.798004912836767 272 16 1.7904416283858706
2.007094928684628 272 17 1.9549993663868208
1.908583993660856 272 18 1.8063104704577853
1.996058795562599 272 19 1.8397690479961983
2.0393058637084 272 20 1.9767890068113416
1.8676052297939776 272 21 1.834613654364011
1.5900438985736924 272 22 1.547984951686995
1.159732329635499 272 23 1.1474272136860446
0.8662537242472266 273 0 0.8597030110935024
0.7012362916006338 273 1 0.69886529318542
0.6441446909667194 273 2 0.6374399366085579
0.620833438985737 273 3 0.6189416798732171
0.6218773375594294 273 4 0.6169148969889066
0.6452079239302695 273 5 0.6553440570522979
0.8155144215530903 273 6 0.8112892234548336
1.2491908082408876 273 7 1.2335744849445325
1.4797366085578445 273 8 1.485258795562599
1.5813125198098257 273 9 1.5963651347068144
1.610624881141046 273 10 1.646859429477021
1.60469587955626 273 11 1.62267559429477
1.6266679873217116 273 12 1.6499884310618067
1.574018383518225 273 13 1.5978164817749605
1.5690120443740097 273 14 1.5758180665610142
1.6377806656101428 273 15 1.6177605388272582
1.7799451664025356 273 16 1.756812202852615
1.951227099841521 273 17 1.9345993660855785
1.899649603803487 273 18 1.8158592709984152
2.043399207606973 273 19 1.823867987321712
2.094303486529318 273 20 2.023040095087163
1.891767828843106 273 21 1.8689545166402532
1.5949651347068146 273 22 1.579630110935024
1.1967153724247226 273 23 1.1680107765451664
0.9183125099096244 274 0 0.8802165160881281
0.7335313144125574 274 1 0.7216696782374385
0.6615654035198986 274 2 0.6534382627991757
0.6265398763278897 274 3 0.6213881756221271
0.6198091009988901 274 4 0.61604390553178
0.6547079435547805 274 5 0.650024409573625
0.8402029491041699 274 6 0.8202082738944364
1.2794658316156653 274 7 1.249708353146299
1.4770291739337245 274 8 1.474378348391187
1.582044078008562 274 9 1.5688519575210016
1.6375210084033616 274 10 1.632435092724679
1.6454907245917236 274 11 1.6355905848787449
1.6797052481369903 274 12 1.6459638611507368
1.597669732043761 274 13 1.604325883658266
1.5818774377675595 274 14 1.5789908067839593
1.622300935468527 274 15 1.622748296084958
1.788078167115903 274 16 1.769021556506578
1.959526399238941 274 17 1.8921819622761136
1.938845885524021 274 18 1.7960383579014108
1.995871254162042 274 19 1.8120765572990964
1.9877566196289835 274 20 2.005029798700269
1.885398129062946 274 21 1.8530031700744969
1.5798076740130014 274 22 1.5599516563639246
1.2018837799270652 274 23 1.2032177841179268
0.9251411130489932 275 0 0.9033006339144216
0.7317239575075314 275 1 0.7392340729001585
0.6615983827493261 275 2 0.6689217115689383
0.6332460757888061 275 3 0.6346079239302694
0.6232089741557001 275 4 0.6244904912836767
0.6602419533851276 275 5 0.6524656101426307
0.8192216584747106 275 6 0.7871646592709984
1.2112306960520056 275 7 1.2326293185419968
1.490056762327573 275 8 1.4560266244057052
1.6666522911051214 275 9 1.6009863708399366
1.719014269858887 275 10 1.660274643423138
1.703392104011416 275 11 1.6268358161648175
1.7492665292532106 275 12 1.665928209191759
1.6898866338988423 275 13 1.6136234548335977
1.6355219597272872 275 14 1.5751427892234549
1.6677620104645634 275 15 1.613666085578447
1.7859906453147296 275 16 1.7000109350237718
1.9458182971301727 275 17 1.828745324881141
1.870066909782781 275 18 1.75953676703645
1.9679524338037104 275 19 1.8026450079239305
1.9716427778658636 275 20 1.931864342313788
1.825229903282068 275 21 1.7974917591125197
1.5923510385286188 275 22 1.5924606973058637
1.326270810210877 275 23 1.3073606973058638
1.0581301728238466 276 0 1.0474206022187005
0.8335398763278897 276 1 0.8236045958795563
0.7049663865546218 276 2 0.6932304278922345
0.6495654035198986 276 3 0.6382087163232963
0.6151024258760108 276 4 0.6138979397781299
0.6307364832725543 276 5 0.6302250396196514
0.6920875218011733 276 6 0.6950678288431061
0.8585091168542889 276 7 0.8436545166402536
1.137138259077216 276 8 1.1309909667194928
1.455463294751863 276 9 1.454917115689382
1.6597030283811638 276 10 1.6322541996830426
1.734118756936737 276 11 1.6697687797147385
1.819759473600761 276 12 1.7588602218700475
1.7423236086887584 276 13 1.6534480190174328
1.6644073251942286 276 14 1.5702732171156892
1.5793837006500713 276 15 1.5228141045958796
1.6409297605834787 276 16 1.5658630744849444
1.775571587125416 276 17 1.7504916006339142
1.8308956714761375 276 18 1.8126594294770204
1.9822807991120972 276 19 1.9038453248811409
1.900583954336452 276 20 1.922783993660856
1.735701125733312 276 21 1.7320876386687798
1.5260989376882828 276 22 1.5225209191759113
1.270083399397495 276 23 1.2697782884310618
1.0394276201046455 277 0 1.0396402535657687
0.8339830347233234 277 1 0.8347812995245643
0.7144948469954019 277 2 0.7171998415213946
0.6441826541937529 277 3 0.6533071315372425
0.6144372918978913 277 4 0.6232095087163233
0.6239830347233233 277 5 0.6176004754358162
0.6621279530680196 277 6 0.6652068145800317
0.7573451720310765 277 7 0.7503906497622821
0.9378449342000952 277 8 0.9526361331220284
1.246744728079911 277 9 1.2694966719492868
1.514798794989694 277 10 1.5057255150554676
1.643212779451403 277 11 1.6192109350237718
1.7476302521008404 277 12 1.717145324881141
1.6934384017758046 277 13 1.6967413629160064
1.576629459330902 277 14 1.535670681458003
1.462144284128746 277 15 1.412881141045959
1.4822893610274297 277 16 1.4045133122028526
1.5771674330109402 277 17 1.547888272583201
1.7523749801807516 277 18 1.6441128367670363
1.9680675439987316 277 19 1.8172255150554677
1.9216729031235136 277 20 1.8663716323296355
1.779243538925004 277 21 1.7510852614896988
1.4974713810052322 277 22 1.475872583201268
1.1505070556524497 277 23 1.1394705229793978
0.8888391242265588 278 0 0.8836173720082422
0.7005622719339997 278 1 0.7119557774607702
0.63337775662383 278 2 0.6334579172610557
0.605001903855307 278 3 0.6105129180535742
0.5947612248135808 278 4 0.6014499920748138
0.624294145644931 278 5 0.6392106514503091
0.7830883706171665 278 6 0.7996279917578063
1.2260409328891004 278 7 1.2321011253764464
1.4654727907345708 278 8 1.4653000475511178
1.5858235760748849 278 9 1.5526081787922017
1.6577745518007296 278 10 1.6497184973846886
1.6412162462319528 278 11 1.6524954826438425
1.6802670157068065 278 12 1.6831372642257094
1.6284042519435191 278 13 1.6164179743223963
1.571637950182453 278 14 1.54970248850848
1.627212755830557 278 15 1.618796322713584
1.7665513247659843 278 16 1.776571405928039
1.9917954942091067 278 17 1.9635332065303532
1.908400602887514 278 18 1.8600599144079888
2.057347612248136 278 19 1.9696289427801552
2.0250856734888147 278 20 1.998636550958948
1.8611016976043155 278 21 1.8274591852908544
1.5858645089639851 278 22 1.551257410049136
1.18105711565921 278 23 1.1922032017752415
0.8903424309742939 279 0 0.8844749603803487
0.7358065693430657 279 1 0.7113145800316958
0.6652099333544906 279 2 0.6448938193343898
0.6355801332910187 279 3 0.6175870047543581
0.6259103459219295 279 4 0.6090066561014262
0.6595017454776262 279 5 0.6510630744849445
0.8281740717232625 279 6 0.8218841521394612
1.2881734370041256 279 7 1.267985261489699
1.5307829260552204 279 8 1.488518066561014
1.6574681053633766 279 9 1.5938933438985738
1.7444931767692795 279 10 1.6548068145800316
1.7619934941288478 279 11 1.656094611727417
1.802202951443986 279 12 1.691555467511886
1.7408911456680418 279 13 1.6452049128367672
1.7295777530942555 279 14 1.59733676703645
1.815018089495398 279 15 1.6233511885895404
1.948640431609013 279 16 1.798004912836767
2.1125114249444623 279 17 2.007094928684628
2.0301686766106 279 18 1.908583993660856
2.0923022849888926 279 19 1.996058795562599
2.058082037448429 279 20 2.0393058637084
1.8693373532212 279 21 1.8676052297939776
1.5991285306251983 279 22 1.5900438985736924
1.175855442716598 279 23 1.159732329635499
0.9075512535702952 280 0 0.8662537242472266
0.7252729292288163 280 1 0.7012362916006338
0.656675341161536 280 2 0.6441446909667194
0.6283021263091082 280 3 0.620833438985737
0.6175610917169152 280 4 0.6218773375594294
0.6659206601079022 280 5 0.6452079239302695
0.844007299270073 280 6 0.8155144215530903
1.3205223738495715 280 7 1.2491908082408876
1.5765668041891463 280 8 1.4797366085578445
1.6690771183751192 280 9 1.5813125198098257
1.7095065058711518 280 10 1.610624881141046
1.690360361789908 280 11 1.60469587955626
1.7229100285623613 280 12 1.6266679873217116
1.658370199936528 280 13 1.574018383518225
1.6171191685179307 280 14 1.5690120443740097
1.656516185337988 280 15 1.6377806656101428
1.788026182164392 280 16 1.7799451664025356
2.0108816248809904 280 17 1.951227099841521
1.9939622342113617 280 18 1.899649603803487
2.164996350364964 280 19 2.043399207606973
2.1317059663598856 280 20 2.094303486529318
1.943033322754681 280 21 1.891767828843106
1.6259584258965407 280 22 1.5949651347068146
1.2263030783878135 280 23 1.1967153724247226
0.9408941605839416 281 0 0.9183125099096244
0.7609450967946685 281 1 0.7335313144125574
0.6903887654712789 281 2 0.6615654035198986
0.6597270707711838 281 3 0.6265398763278897
0.6450809266899398 281 4 0.6198091009988901
0.6796040939384322 281 5 0.6547079435547805
0.8444230403046652 281 6 0.8402029491041699
1.3064687400825137 281 7 1.2794658316156653
1.501516185337988 281 8 1.4770291739337245
1.6201504284354171 281 9 1.582044078008562
1.66156315455411 281 10 1.6375210084033616
1.6445622024754043 281 11 1.6454907245917236
1.6787853062519835 281 12 1.6797052481369903
1.6367373849571567 281 13 1.597669732043761
1.6006083782926055 281 14 1.5818774377675595
1.6230477626150428 281 15 1.622300935468527
1.79050983814662 281 16 1.788078167115903
1.9396236115518883 281 17 1.959526399238941
1.945930180894954 281 18 1.938845885524021
2.138556331323389 281 19 1.995871254162042
2.0572686448746427 281 20 1.9877566196289835
1.8839684227229447 281 21 1.885398129062946
1.5903254522373849 281 22 1.5798076740130014
1.198733100602983 281 23 1.2018837799270652
0.9474958743256108 282 0 0.9251411130489932
0.7703175182481752 282 1 0.7317239575075314
0.6862432561091717 282 2 0.6615983827493261
0.6578414788955887 282 3 0.6332460757888061
0.6510107902253253 282 4 0.6232089741557001
0.6701040939384323 282 5 0.6602419533851276
0.8216153602031101 282 6 0.8192216584747106
1.2842488099016185 282 7 1.2112306960520056
1.5840430022215168 282 8 1.490056762327573
1.70701777213583 282 9 1.6666522911051214
1.791631386861314 282 10 1.719014269858887
